date_signal,ticker,sector,bucket,cohort,votes,horizon_days,status,days_elapsed,entry,exit,date_exit,ret_pct,notes,source,generated_at_utc
2025-09-02,ACHC,Unknown,pre,P0_other,0,1,closed,1,23.450000762939453,23.329999923706055,2025-09-03,-0.511730641062702,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,pre,P0_other,0,3,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,pre,P0_other,0,5,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,pre,P0_other,0,10,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,pre,P0_other,0,20,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,events,P0_other,0,1,closed,1,23.450000762939453,23.329999923706055,2025-09-03,-0.511730641062702,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,events,P0_other,0,3,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,events,P0_other,0,5,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,events,P0_other,0,10,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,events,P0_other,0,20,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,pre,P0_other,0,1,closed,1,23.450000762939453,23.329999923706055,2025-09-03,-0.511730641062702,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,pre,P0_other,0,3,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,pre,P0_other,0,5,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,pre,P0_other,0,10,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
2025-09-02,ACHC,Unknown,pre,P0_other,0,20,open,2,23.450000762939453,23.549999237060547,2025-09-04,0.4264327115892197,,auto,2025-09-04T18:59:10Z
