date,ticker,score,bucket,themes,price,mcap_usd
2026-01-27,PNR,56.2,50-60,gestion_thermique,107.27,
2026-01-27,ALAB,55.7,50-60,ia,170.93,
2026-01-27,FORM,55.6,50-60,semiconducteurs,73.76,
2026-01-27,TSLA,55.3,50-60,new_tech,430.9,
2026-01-27,RKLB,55.3,50-60,espace|new_tech,87.0,
2026-01-27,ASML,55.3,50-60,semiconducteurs,1449.51,
2026-01-27,VICR,55.1,50-60,equipement_electrique,164.03,
2026-01-27,DRS,55.0,50-60,defense,41.99,
2026-01-27,SEDG,54.3,50-60,equipement_electrique,34.81,
2026-01-27,LRCX,54.3,50-60,semiconducteurs,238.01,
2026-01-27,MKSI,54.3,50-60,laser_photonique,229.21,
2026-01-27,INTC,54.0,50-60,semiconducteurs,43.93,
2026-01-27,UEC,53.9,50-60,production_energie,19.2,
2026-01-27,HIMX,53.8,50-60,semiconducteurs,8.28,
2026-01-27,POWI,53.7,50-60,equipement_electrique|semiconducteurs,45.6,
2026-01-27,AMRC,52.8,50-60,gestion_thermique,33.02,
2026-01-27,CDRE,52.8,50-60,defense,41.63,
2026-01-27,ENPH,52.7,50-60,production_energie,39.93,
2026-01-27,ONDS,52.3,50-60,defense|equipement_electrique|espace|laser_photonique|robotique,12.26,
2026-01-27,AEHR,52.1,50-60,new_tech|semiconducteurs,27.75,
2026-01-27,SKYT,51.9,50-60,semiconducteurs,33.54,
2026-01-27,AMPX,51.8,50-60,new_tech,11.58,
2026-01-27,BBAI,51.6,50-60,defense|ia|new_tech,6.16,
2026-01-27,NBIS,51.5,50-60,ia,97.87,
2026-01-27,PLUG,51.4,50-60,new_tech|production_energie,2.41,
2026-01-27,PL,51.3,50-60,espace,28.07,
2026-01-27,VOYG,51.0,50-60,defense|espace,35.07,
2026-01-27,WWR,51.0,50-60,production_energie,1.21,
2026-01-27,UMAC,50.9,50-60,defense,16.29,
2026-01-27,SIDU,50.6,50-60,espace,3.62,
2026-01-27,APLD,50.5,50-60,ia,41.35,
2026-01-27,MU,50.5,50-60,semiconducteurs,410.07,
2026-01-27,SES,50.2,50-60,new_tech,2.2,
2026-01-27,UROY,50.0,50-60,production_energie,5.12,
2026-02-03,ALNT,88.5,70+,gestion_thermique,63.94,
2026-02-03,GOOGL,87.5,70+,ia,339.27,
2026-02-03,GHM,86.0,70+,gestion_thermique,76.19,
2026-02-03,ROK,85.4,70+,robotique,427.5,
2026-02-03,SMP,84.6,70+,gestion_thermique,41.8,
2026-02-03,CTS,81.9,70+,gestion_thermique,53.2,
2026-02-03,VRT,81.5,70+,equipement_electrique|gestion_thermique|ia,190.07,
2026-02-03,RTX,80.8,70+,defense,201.98,
2026-02-03,DIOD,80.7,70+,semiconducteurs,58.38,
2026-02-03,COHU,79.3,70+,semiconducteurs,29.77,
2026-02-03,FIX,79.2,70+,gestion_thermique,1208.87,
2026-02-03,MPWR,79.2,70+,semiconducteurs,1160.73,
2026-02-03,SMTC,79.1,70+,semiconducteurs,87.63,
2026-02-03,AZZ,78.5,70+,equipement_electrique,127.19,
2026-02-03,MYRG,78.5,70+,equipement_electrique,263.96,
2026-02-03,HUBB,78.4,70+,equipement_electrique,500.99,
2026-02-03,STRL,78.2,70+,gestion_thermique,386.78,
2026-02-03,EMR,77.8,70+,equipement_electrique,150.91,
2026-02-03,BWXT,77.4,70+,defense|gestion_thermique|production_energie,210.31,
2026-02-03,SPXC,77.2,70+,equipement_electrique|gestion_thermique,215.43,
2026-02-03,TSEM,76.7,70+,semiconducteurs,136.4,
2026-02-03,ATKR,75.8,70+,equipement_electrique,69.24,
2026-02-03,PWR,75.2,70+,equipement_electrique,488.43,
2026-02-03,LHX,75.1,70+,defense,348.94,
2026-02-03,KLIC,74.8,70+,semiconducteurs,56.92,
2026-02-03,NVT,74.7,70+,equipement_electrique|gestion_thermique,119.25,
2026-02-03,LMT,74.6,70+,defense,620.9,
2026-02-03,HII,74.5,70+,defense,426.46,
2026-02-03,TSM,74.1,70+,semiconducteurs,334.02,
2026-02-03,ADI,74.0,70+,semiconducteurs,309.47,
2026-02-03,MRCY,73.4,70+,defense|espace,99.28,
2026-02-03,CW,73.0,70+,defense,674.33,
2026-02-03,MTSI,72.7,70+,laser_photonique|semiconducteurs,226.71,
2026-02-03,ESE,72.7,70+,equipement_electrique,238.76,
2026-02-03,VVX,72.3,70+,defense|laser_photonique,66.4,
2026-02-03,PLPC,71.9,70+,equipement_electrique,269.63,
2026-02-03,NOC,71.8,70+,defense,699.65,
2026-02-03,WLDN,71.7,70+,gestion_thermique,127.09,
2026-02-03,AMAT,71.0,70+,semiconducteurs,317.88,
2026-02-03,COHR,70.6,70+,laser_photonique,229.18,
2026-02-03,NNDM,70.5,70+,new_tech|robotique,1.95,
2026-02-03,KRMN,70.3,70+,defense|espace,111.72,
2026-02-03,CCJ,69.9,60-70,production_energie,126.15,
2026-02-03,ASML,69.7,60-70,semiconducteurs,1391.0,
2026-02-03,GD,69.7,60-70,defense,352.12,
2026-02-03,HYLN,69.6,60-70,equipement_electrique,2.15,
2026-02-03,POWL,69.2,60-70,equipement_electrique,150.96,
2026-02-03,AMD,67.6,60-70,ia|semiconducteurs,242.11,
2026-02-03,CMTL,67.5,60-70,defense|espace,5.98,
2026-02-03,CGNX,67.4,60-70,robotique,40.73,
2026-02-03,VICR,67.4,60-70,equipement_electrique,166.76,
2026-02-03,QTUM,67.3,60-70,quantique,114.52,
2026-02-03,AEIS,67.2,60-70,equipement_electrique,262.87,
2026-02-03,SHLS,67.2,60-70,equipement_electrique,10.01,
2026-02-03,INTC,66.9,60-70,semiconducteurs,49.25,
2026-02-03,MCHP,66.7,60-70,semiconducteurs,75.83,
2026-02-03,DCO,66.2,60-70,defense,121.42,
2026-02-03,ERII,66.1,60-70,gestion_thermique,14.81,
2026-02-03,ENS,65.9,60-70,equipement_electrique,189.4,
2026-02-03,ISSC,65.7,60-70,defense,20.33,
2026-02-03,MKSI,65.6,60-70,laser_photonique,229.19,
2026-02-03,UCTT,65.5,60-70,semiconducteurs,45.33,
2026-02-03,GNRC,64.2,60-70,equipement_electrique,173.28,
2026-02-03,GEV,63.8,60-70,equipement_electrique|production_energie,779.38,
2026-02-03,DNN,63.5,60-70,production_energie,4.1,
2026-02-03,MU,63.0,60-70,semiconducteurs,419.26,
2026-02-03,HEI,62.7,60-70,defense,334.2,
2026-02-03,LASR,62.2,60-70,laser_photonique|semiconducteurs,49.98,
2026-02-03,LSCC,62.0,60-70,ia|semiconducteurs,81.44,
2026-02-03,LMB,61.6,60-70,gestion_thermique,89.66,
2026-02-03,SITM,61.5,60-70,semiconducteurs,351.47,
2026-02-03,NXE,61.3,60-70,production_energie,12.54,
2026-02-03,CDRE,61.2,60-70,defense,41.86,
2026-02-03,VSAT,60.9,60-70,espace,44.03,
2026-02-03,ALGM,60.7,60-70,semiconducteurs,38.89,
2026-02-03,CRUS,60.4,60-70,semiconducteurs,124.58,
2026-02-03,LITE,60.2,60-70,laser_photonique,435.1,
2026-02-03,LRCX,59.8,50-60,semiconducteurs,229.66,
2026-02-03,ASTS,59.6,50-60,espace,115.76,
2026-02-03,ATRO,59.6,50-60,defense,64.17,
2026-02-03,FORM,59.4,50-60,semiconducteurs,74.69,
2026-02-03,GFS,59.4,50-60,semiconducteurs,40.63,
2026-02-03,ISOU,59.4,50-60,production_energie,11.87,
2026-02-03,ONTO,59.2,50-60,semiconducteurs,199.94,
2026-02-03,AAOI,58.8,50-60,laser_photonique|semiconducteurs,46.12,
2026-02-03,CAMT,58.7,50-60,semiconducteurs,141.4,
2026-02-03,AAON,58.1,50-60,gestion_thermique,93.19,
2026-02-03,ON,57.9,50-60,semiconducteurs,59.43,
2026-02-03,SKYT,57.9,50-60,semiconducteurs,31.73,
2026-02-03,ETN,57.2,50-60,equipement_electrique,360.41,
2026-02-03,POWI,56.9,50-60,equipement_electrique|semiconducteurs,44.93,
2026-02-03,NVMI,56.8,50-60,semiconducteurs,445.66,
2026-02-03,TATT,56.8,50-60,defense,48.72,
2026-02-03,KRKNF,56.4,50-60,defense,5.96,
2026-02-03,UROY,55.9,50-60,production_energie,4.71,
2026-02-03,ICHR,55.8,50-60,semiconducteurs,30.38,
2026-02-03,UEC,55.8,50-60,production_energie,17.81,
2026-02-03,TT,55.4,50-60,gestion_thermique,433.33,
2026-02-03,PLAB,55.0,50-60,semiconducteurs,35.19,
2026-02-03,UUUU,54.8,50-60,production_energie,24.53,
2026-02-03,LDOS,54.2,50-60,defense,188.65,
2026-02-03,DRS,53.7,50-60,defense,41.34,
2026-02-03,GSAT,53.3,50-60,espace,61.98,
2026-02-03,OMCL,53.2,50-60,robotique,46.04,
2026-02-03,HDRN,52.9,50-60,new_tech,10.57,
2026-02-03,EU,52.8,50-60,production_energie,3.09,
2026-02-03,FLNC,52.7,50-60,equipement_electrique,32.23,
2026-02-03,IPGP,52.4,50-60,laser_photonique,98.92,
2026-02-03,URG,52.4,50-60,production_energie,1.79,
2026-02-03,AOSL,51.4,50-60,equipement_electrique|gestion_thermique|semiconducteurs,22.27,
2026-02-03,STM,51.4,50-60,semiconducteurs,27.75,
2026-02-03,SYPR,51.4,50-60,defense,3.5,
2026-02-03,AEHR,51.2,50-60,new_tech|semiconducteurs,27.19,
2026-02-03,TXN,51.1,50-60,semiconducteurs,224.07,
2026-02-03,APLD,51.0,50-60,ia,36.7,
2026-02-03,DUOT,50.7,50-60,ia,9.88,
2026-02-03,BE,50.4,50-60,equipement_electrique|production_energie,168.89,
2026-02-03,BOTT,50.3,50-60,robotique,57.01,
2026-02-03,CARR,50.1,50-60,gestion_thermique,60.98,
2026-02-10,FIX,90.0,70+,gestion_thermique,1268.47,
2026-02-10,VRT,88.0,70+,equipement_electrique|gestion_thermique|ia,199.53,
2026-02-10,DIOD,86.9,70+,semiconducteurs,61.7,
2026-02-10,MYRG,86.7,70+,equipement_electrique,269.32,
2026-02-10,ALNT,85.5,70+,gestion_thermique,66.35,
2026-02-10,VVX,83.7,70+,defense|laser_photonique,68.23,
2026-02-10,AMAT,83.7,70+,semiconducteurs,328.25,
2026-02-10,MTSI,83.0,70+,laser_photonique|semiconducteurs,230.54,
2026-02-10,HUBB,82.9,70+,equipement_electrique,500.23,
2026-02-10,PLPC,82.7,70+,equipement_electrique,271.25,
2026-02-10,STRL,82.7,70+,gestion_thermique,415.19,
2026-02-10,AMKR,82.5,70+,semiconducteurs,53.3,
2026-02-10,SPXC,82.4,70+,equipement_electrique|gestion_thermique,231.2,
2026-02-10,ONTO,81.9,70+,semiconducteurs,217.71,
2026-02-10,PWR,81.9,70+,equipement_electrique,510.46,
2026-02-10,PLAB,81.8,70+,semiconducteurs,37.56,
2026-02-10,GEV,81.7,70+,equipement_electrique|production_energie,789.91,
2026-02-10,SMTC,81.4,70+,semiconducteurs,88.59,
2026-02-10,ASML,81.3,70+,semiconducteurs,1410.54,
2026-02-10,ON,80.2,70+,semiconducteurs,67.38,
2026-02-10,CAMT,80.1,70+,semiconducteurs,154.0,
2026-02-10,CRUS,79.8,70+,semiconducteurs,142.08,
2026-02-10,QTUM,79.7,70+,quantique,117.65,
2026-02-10,TSM,79.1,70+,semiconducteurs,360.05,
2026-02-10,ADI,79.0,70+,semiconducteurs,323.26,
2026-02-10,DCO,78.8,70+,defense,121.17,
2026-02-10,SMP,78.6,70+,gestion_thermique,43.25,
2026-02-10,EMR,78.4,70+,equipement_electrique,160.42,
2026-02-10,CW,77.6,70+,defense,645.06,
2026-02-10,TATT,77.1,70+,defense,51.4,
2026-02-10,AEIS,76.7,70+,equipement_electrique,278.87,
2026-02-10,TSEM,76.4,70+,semiconducteurs,136.57,
2026-02-10,ERII,76.2,70+,gestion_thermique,15.59,
2026-02-10,LMT,76.2,70+,defense,622.19,
2026-02-10,SITM,76.0,70+,semiconducteurs,413.76,
2026-02-10,NOC,75.1,70+,defense,679.82,
2026-02-10,GD,74.9,70+,defense,355.61,
2026-02-10,GNRC,74.5,70+,equipement_electrique,182.3,
2026-02-10,MXL,73.7,70+,semiconducteurs,18.86,
2026-02-10,AZZ,73.1,70+,equipement_electrique,135.2,
2026-02-10,AAON,73.0,70+,gestion_thermique,98.84,
2026-02-10,TXN,72.5,70+,semiconducteurs,219.8,
2026-02-10,LDOS,72.4,70+,defense,193.55,
2026-02-10,SHLS,72.4,70+,equipement_electrique,10.26,
2026-02-10,MPWR,72.3,70+,semiconducteurs,1138.0,
2026-02-10,TT,72.1,70+,gestion_thermique,459.23,
2026-02-10,COHR,71.9,70+,laser_photonique,228.37,
2026-02-10,NVMI,71.7,70+,semiconducteurs,460.8,
2026-02-10,LASR,71.4,70+,laser_photonique|semiconducteurs,52.92,
2026-02-10,COHU,71.1,70+,semiconducteurs,32.53,
2026-02-10,SEDG,70.6,70+,equipement_electrique,36.79,
2026-02-10,OSIS,70.5,70+,defense,274.1,
2026-02-10,CGNX,70.4,70+,robotique,43.46,
2026-02-10,LHX,70.1,70+,defense,342.49,
2026-02-10,HII,69.9,60-70,defense,396.41,
2026-02-10,ETN,69.8,60-70,equipement_electrique,375.26,
2026-02-10,VSAT,69.8,60-70,espace,45.0,
2026-02-10,RTX,69.6,60-70,defense,193.74,
2026-02-10,LSCC,69.3,60-70,ia|semiconducteurs,90.95,
2026-02-10,NXPI,68.6,60-70,semiconducteurs,234.6,
2026-02-10,ATRO,68.5,60-70,defense,59.55,
2026-02-10,CMTL,66.9,60-70,defense|espace,5.81,
2026-02-10,NNDM,66.9,60-70,new_tech|robotique,2.14,
2026-02-10,MCHP,66.7,60-70,semiconducteurs,76.03,
2026-02-10,LRCX,66.1,60-70,semiconducteurs,226.18,
2026-02-10,ROK,65.9,60-70,robotique,409.91,
2026-02-10,ENS,65.8,60-70,equipement_electrique,173.21,
2026-02-10,STM,65.7,60-70,semiconducteurs,33.31,
2026-02-10,MKSI,65.3,60-70,laser_photonique,252.09,
2026-02-10,NVT,65.1,60-70,equipement_electrique|gestion_thermique,111.99,
2026-02-10,GFS,64.2,60-70,semiconducteurs,41.84,
2026-02-10,BWXT,64.1,60-70,defense|gestion_thermique|production_energie,199.29,
2026-02-10,DNN,64.0,60-70,production_energie,3.88,
2026-02-10,ISSC,63.7,60-70,defense,19.68,
2026-02-10,ALGM,63.5,60-70,semiconducteurs,41.61,
2026-02-10,HYLN,63.5,60-70,equipement_electrique,2.1,
2026-02-10,VICR,63.4,60-70,equipement_electrique,157.43,
2026-02-10,NVDA,62.7,60-70,ia|robotique|semiconducteurs,188.31,
2026-02-10,CDRE,62.5,60-70,defense,41.97,
2026-02-10,KRKNF,60.5,60-70,defense,6.03,
2026-02-10,AAOI,59.7,50-60,laser_photonique|semiconducteurs,48.49,
2026-02-10,BOTT,59.6,50-60,robotique,59.01,
2026-02-10,ALAB,59.5,50-60,ia,182.86,
2026-02-10,SKYT,59.4,50-60,semiconducteurs,30.0,
2026-02-10,VECO,58.9,50-60,semiconducteurs,31.46,
2026-02-10,LMB,58.6,50-60,gestion_thermique,92.36,
2026-02-10,APLD,58.5,50-60,ia,37.47,
2026-02-10,ITRI,57.9,50-60,equipement_electrique,105.57,
2026-02-10,CCJ,57.5,50-60,production_energie,118.09,
2026-02-10,KLAC,57.2,50-60,semiconducteurs,142.72,
2026-02-10,MASS,56.4,50-60,robotique,6.77,
2026-02-10,UEC,56.3,50-60,production_energie,16.34,
2026-02-10,LII,55.9,50-60,gestion_thermique,545.65,
2026-02-10,AEHR,55.6,50-60,new_tech|semiconducteurs,26.83,
2026-02-10,TER,55.1,50-60,robotique,304.65,
2026-02-10,INTC,54.9,50-60,semiconducteurs,47.13,
2026-02-10,BE,54.7,50-60,equipement_electrique|production_energie,148.7,
2026-02-10,ACLS,54.7,50-60,semiconducteurs,89.05,
2026-02-10,GHM,54.7,50-60,gestion_thermique,89.11,
2026-02-10,FN,54.5,50-60,laser_photonique,466.29,
2026-02-10,DUOT,53.8,50-60,ia,10.02,
2026-02-10,FORM,53.8,50-60,semiconducteurs,93.3,
2026-02-10,GSAT,53.4,50-60,espace,58.78,
2026-02-10,AMRC,53.4,50-60,gestion_thermique,32.75,
2026-02-10,ECHO,53.3,50-60,espace,115.67,
2026-02-10,BWMN,53.1,50-60,gestion_thermique,35.65,
2026-02-10,NLST,53.1,50-60,laser_photonique,1.08,
2026-02-10,HDRN,52.8,50-60,new_tech,10.6,
2026-02-10,POWI,52.7,50-60,equipement_electrique|semiconducteurs,45.35,
2026-02-10,ESE,52.5,50-60,equipement_electrique,278.14,
2026-02-10,GOOGL,52.2,50-60,ia,318.17,
2026-02-10,UUUU,52.0,50-60,production_energie,21.76,
2026-02-10,AYI,51.9,50-60,equipement_electrique,331.27,
2026-02-10,VIAV,51.9,50-60,laser_photonique,27.33,
2026-02-10,NXE,51.7,50-60,production_energie,11.71,
2026-02-10,PDFS,51.0,50-60,semiconducteurs,30.71,
2026-02-10,DRS,50.9,50-60,defense,39.32,
2026-02-10,UROY,50.9,50-60,production_energie,4.24,
2026-02-10,MU,50.8,50-60,semiconducteurs,373.09,
2026-02-10,IPGP,50.5,50-60,laser_photonique,110.68,
2026-02-10,SYPR,50.2,50-60,defense,3.35,
2026-02-18,ATRO,88.1,70+,defense,62.48,
2026-02-18,SPXC,84.6,70+,equipement_electrique|gestion_thermique,241.58,
2026-02-18,VVX,84.4,70+,defense|laser_photonique,69.08,
2026-02-18,SHLS,83.4,70+,equipement_electrique,10.73,
2026-02-18,ASML,83.0,70+,semiconducteurs,1465.52,
2026-02-18,HEI,82.5,70+,defense,342.1,
2026-02-18,MTSI,81.3,70+,laser_photonique|semiconducteurs,246.76,
2026-02-18,LMT,81.3,70+,defense,642.2,
2026-02-18,RTX,80.6,70+,defense,203.29,
2026-02-18,HUBB,80.2,70+,equipement_electrique,519.32,
2026-02-18,TATT,79.9,70+,defense,52.29,
2026-02-18,CW,79.8,70+,defense,690.39,
2026-02-18,NVT,79.6,70+,equipement_electrique|gestion_thermique,115.48,
2026-02-18,DCO,79.2,70+,defense,123.99,
2026-02-18,SMP,79.0,70+,gestion_thermique,43.96,
2026-02-18,LRCX,78.6,70+,semiconducteurs,239.63,
2026-02-18,ONTO,78.2,70+,semiconducteurs,220.0,
2026-02-18,AMAT,77.8,70+,semiconducteurs,368.38,
2026-02-18,MPWR,77.8,70+,semiconducteurs,1184.14,
2026-02-18,TSM,77.4,70+,semiconducteurs,360.4,
2026-02-18,ALNT,77.2,70+,gestion_thermique,67.01,
2026-02-18,GEV,76.8,70+,equipement_electrique|production_energie,816.64,
2026-02-18,HII,76.6,70+,defense,421.74,
2026-02-18,NRG,76.0,70+,production_energie,170.54,
2026-02-18,MYRG,75.9,70+,equipement_electrique,260.9,
2026-02-18,ON,75.9,70+,semiconducteurs,70.66,
2026-02-18,FIX,75.8,70+,gestion_thermique,1318.27,
2026-02-18,QTUM,75.6,70+,quantique,116.53,
2026-02-18,AZZ,75.5,70+,equipement_electrique,133.08,
2026-02-18,STM,75.5,70+,semiconducteurs,33.64,
2026-02-18,TXN,75.3,70+,semiconducteurs,222.19,
2026-02-18,CRUS,75.1,70+,semiconducteurs,145.98,
2026-02-18,LHX,75.1,70+,defense,349.48,
2026-02-18,PWR,74.9,70+,equipement_electrique,519.13,
2026-02-18,TT,74.8,70+,gestion_thermique,457.3,
2026-02-18,NOC,73.9,70+,defense,719.35,
2026-02-18,MCHP,73.3,70+,semiconducteurs,78.25,
2026-02-18,ERII,73.2,70+,gestion_thermique,15.75,
2026-02-18,ADI,73.1,70+,semiconducteurs,344.35,
2026-02-18,FN,73.1,70+,laser_photonique,505.78,
2026-02-18,PLAB,72.7,70+,semiconducteurs,37.55,
2026-02-18,MU,72.6,70+,semiconducteurs,420.77,
2026-02-18,SMTC,72.6,70+,semiconducteurs,87.29,
2026-02-18,VSAT,72.4,70+,espace,45.97,
2026-02-18,CAMT,71.4,70+,semiconducteurs,157.54,
2026-02-18,EMR,70.3,70+,equipement_electrique,150.53,
2026-02-18,ESE,69.7,60-70,equipement_electrique,269.87,
2026-02-18,GFS,69.5,60-70,semiconducteurs,46.48,
2026-02-18,LASR,69.2,60-70,laser_photonique|semiconducteurs,54.35,
2026-02-18,CDRE,68.8,60-70,defense,42.5,
2026-02-18,BWXT,68.7,60-70,defense|gestion_thermique|production_energie,201.7,
2026-02-18,ENS,68.4,60-70,equipement_electrique,175.46,
2026-02-18,VIAV,68.0,60-70,laser_photonique,26.33,
2026-02-18,MKSI,67.9,60-70,laser_photonique,249.93,
2026-02-18,BE,67.4,60-70,equipement_electrique|production_energie,157.27,
2026-02-18,CTS,67.3,60-70,gestion_thermique,54.22,
2026-02-18,NXPI,67.0,60-70,semiconducteurs,235.31,
2026-02-18,CMTL,66.7,60-70,defense|espace,5.69,
2026-02-18,ETN,66.7,60-70,equipement_electrique,378.15,
2026-02-18,KRKNF,66.7,60-70,defense,5.99,
2026-02-18,OSIS,65.5,60-70,defense,273.97,
2026-02-18,STRL,65.1,60-70,gestion_thermique,410.63,
2026-02-18,AAON,64.8,60-70,gestion_thermique,102.08,
2026-02-18,ISSC,64.6,60-70,defense,23.52,
2026-02-18,COHR,63.6,60-70,laser_photonique,223.89,
2026-02-18,MASS,63.6,60-70,robotique,6.88,
2026-02-18,PDFS,63.6,60-70,semiconducteurs,33.25,
2026-02-18,FORM,63.5,60-70,semiconducteurs,94.68,
2026-02-18,NVDA,63.4,60-70,ia|robotique|semiconducteurs,187.75,
2026-02-18,MXL,63.3,60-70,semiconducteurs,18.47,
2026-02-18,SITM,63.3,60-70,semiconducteurs,410.72,
2026-02-18,SLAB,62.8,60-70,semiconducteurs,205.45,
2026-02-18,TER,62.7,60-70,robotique,314.7,
2026-02-18,KLAC,61.2,60-70,semiconducteurs,147.84,
2026-02-18,CARR,61.1,60-70,gestion_thermique,64.1,
2026-02-18,KLIC,61.1,60-70,semiconducteurs,68.64,
2026-02-18,DNN,60.0,60-70,production_energie,3.92,
2026-02-18,QUIK,60.0,60-70,ia,8.08,
2026-02-18,GHM,59.9,50-60,gestion_thermique,80.41,
2026-02-18,GD,59.8,50-60,defense,346.35,
2026-02-18,ALGM,59.2,50-60,semiconducteurs,38.59,
2026-02-18,LSCC,59.1,50-60,ia|semiconducteurs,97.23,
2026-02-18,HYLN,59.0,50-60,equipement_electrique,2.08,
2026-02-18,LII,58.9,50-60,gestion_thermique,550.95,
2026-02-18,UCTT,58.9,50-60,semiconducteurs,54.89,
2026-02-18,PLPC,58.7,50-60,equipement_electrique,251.71,
2026-02-18,NNDM,58.6,50-60,new_tech|robotique,2.0,
2026-02-18,VRT,57.3,50-60,equipement_electrique|gestion_thermique|ia,243.1,
2026-02-18,POWL,57.3,50-60,equipement_electrique,180.93,
2026-02-18,ECHO,56.8,50-60,espace,114.46,
2026-02-18,AEIS,56.7,50-60,equipement_electrique,321.14,
2026-02-18,DIOD,56.1,50-60,semiconducteurs,67.84,
2026-02-18,AMRC,55.9,50-60,gestion_thermique,32.93,
2026-02-18,NVMI,55.3,50-60,semiconducteurs,451.85,
2026-02-18,DRS,55.2,50-60,defense,39.74,
2026-02-18,IRDM,55.0,50-60,espace,22.86,
2026-02-18,BOTT,54.8,50-60,robotique,58.57,
2026-02-18,AAOI,54.7,50-60,laser_photonique|semiconducteurs,43.44,
2026-02-18,LMB,54.4,50-60,gestion_thermique,92.62,
2026-02-18,VICR,54.4,50-60,equipement_electrique,155.61,
2026-02-18,NXE,54.0,50-60,production_energie,12.04,
2026-02-18,ONDS,53.9,50-60,defense|equipement_electrique|espace|laser_photonique|robotique,11.07,
2026-02-18,SKYT,53.6,50-60,semiconducteurs,28.74,
2026-02-18,NBIS,53.1,50-60,ia,101.8,
2026-02-18,MRCY,53.0,50-60,defense|espace,86.66,
2026-02-18,COHU,52.1,50-60,semiconducteurs,29.81,
2026-02-18,GNRC,52.1,50-60,equipement_electrique,228.35,
2026-02-18,POWI,51.8,50-60,equipement_electrique|semiconducteurs,45.61,
2026-02-18,TLN,51.6,50-60,production_energie,380.29,
2026-02-18,SEDG,51.3,50-60,equipement_electrique,35.1,
2026-02-18,GSAT,51.2,50-60,espace,59.01,
2026-02-18,FSLR,51.0,50-60,production_energie,238.57,
2026-02-18,TSAT,50.9,50-60,espace,28.58,
2026-02-18,HDRN,50.7,50-60,new_tech,10.58,
2026-02-18,TSEM,50.6,50-60,semiconducteurs,128.35,
2026-02-18,WLDN,50.2,50-60,gestion_thermique,116.28,
2026-02-25,SMTC,83.9,70+,semiconducteurs,92.16,
2026-02-25,MPWR,81.5,70+,semiconducteurs,1227.62,
2026-02-25,ATRO,81.2,70+,defense,62.92,
2026-02-25,TATT,81.1,70+,defense,54.93,
2026-02-25,GEV,80.8,70+,equipement_electrique|production_energie,875.03,
2026-02-25,OSIS,80.8,70+,defense,295.26,
2026-02-25,LRCX,80.2,70+,semiconducteurs,249.01,
2026-02-25,LMT,79.9,70+,defense,639.92,
2026-02-25,MYRG,78.6,70+,equipement_electrique,274.01,
2026-02-25,GFS,78.5,70+,semiconducteurs,48.79,
2026-02-25,SMP,78.3,70+,gestion_thermique,42.73,
2026-02-25,STRL,77.4,70+,gestion_thermique,455.25,
2026-02-25,HUBB,77.2,70+,equipement_electrique,524.89,
2026-02-25,ASML,76.9,70+,semiconducteurs,1523.18,
2026-02-25,CRUS,76.7,70+,semiconducteurs,143.57,
2026-02-25,SPXC,76.6,70+,equipement_electrique|gestion_thermique,226.66,
2026-02-25,ALNT,76.3,70+,gestion_thermique,66.42,
2026-02-25,STM,76.3,70+,semiconducteurs,34.42,
2026-02-25,TSAT,75.9,70+,espace,32.98,
2026-02-25,QTUM,75.8,70+,quantique,117.97,
2026-02-25,TSM,75.8,70+,semiconducteurs,385.74,
2026-02-25,MTSI,75.6,70+,laser_photonique|semiconducteurs,253.37,
2026-02-25,HII,75.5,70+,defense,432.36,
2026-02-25,NVT,75.3,70+,equipement_electrique|gestion_thermique,121.62,
2026-02-25,TT,75.2,70+,gestion_thermique,457.87,
2026-02-25,ON,74.8,70+,semiconducteurs,69.68,
2026-02-25,DCO,74.7,70+,defense,126.77,
2026-02-25,BWXT,74.6,70+,defense|gestion_thermique|production_energie,207.7,
2026-02-25,AZZ,74.4,70+,equipement_electrique,134.15,
2026-02-25,ONTO,74.3,70+,semiconducteurs,225.22,
2026-02-25,CW,73.7,70+,defense,698.24,
2026-02-25,NVEC,73.7,70+,semiconducteurs,70.58,
2026-02-25,VSAT,73.7,70+,espace,47.66,
2026-02-25,CAMT,73.6,70+,semiconducteurs,169.03,
2026-02-25,ESE,73.0,70+,equipement_electrique,278.96,
2026-02-25,HEI,72.9,70+,defense,344.59,
2026-02-25,NRG,72.6,70+,production_energie,183.03,
2026-02-25,ERII,72.2,70+,gestion_thermique,16.12,
2026-02-25,PWR,71.9,70+,equipement_electrique,562.57,
2026-02-25,DNN,71.6,70+,production_energie,4.23,
2026-02-25,NVDA,71.5,70+,ia|robotique|semiconducteurs,195.32,
2026-02-25,POWW,71.2,70+,defense,2.15,
2026-02-25,VVX,71.1,70+,defense|laser_photonique,67.88,
2026-02-25,FIX,71.1,70+,gestion_thermique,1449.28,
2026-02-25,TXN,71.1,70+,semiconducteurs,212.82,
2026-02-25,ADI,71.0,70+,semiconducteurs,358.69,
2026-02-25,PDFS,70.9,70+,semiconducteurs,34.67,
2026-02-25,POWI,69.4,60-70,equipement_electrique|semiconducteurs,48.32,
2026-02-25,NOC,69.3,60-70,defense,700.57,
2026-02-25,BE,69.2,60-70,equipement_electrique|production_energie,174.77,
2026-02-25,KLAC,69.2,60-70,semiconducteurs,154.47,
2026-02-25,SLAB,69.2,60-70,semiconducteurs,204.16,
2026-02-25,KRKNF,69.1,60-70,defense,6.28,
2026-02-25,QUIK,69.1,60-70,ia,8.22,
