date,ticker,score,bucket,themes,price,mcap_usd
2026-03-04,POWW,63.0,60-70,defense,2.1,
2026-03-04,CW,62.8,60-70,defense,712.1,
2026-03-04,MYRG,62.3,60-70,equipement_electrique,274.62,
2026-03-04,CAMT,62.0,60-70,semiconducteurs,166.06,
2026-03-04,GFS,61.7,60-70,semiconducteurs,47.5,
2026-03-04,PLAB,61.2,60-70,semiconducteurs,37.99,
2026-03-04,GSAT,61.0,60-70,espace,61.3,
2026-03-04,KLAC,60.5,60-70,semiconducteurs,147.4,
2026-03-04,CCJ,60.3,60-70,production_energie,120.24,
2026-03-04,RKLB,60.1,60-70,espace|new_tech,71.91,
2026-03-04,ASML,60.1,60-70,semiconducteurs,1396.32,
2026-03-04,FIX,60.1,60-70,gestion_thermique,1429.08,
2026-03-04,MRCY,59.9,50-60,defense|espace,89.18,
2026-03-04,NXE,59.9,50-60,production_energie,12.77,
2026-03-04,DNN,59.8,50-60,production_energie,4.12,
2026-03-04,INTC,59.3,50-60,semiconducteurs,45.58,
2026-03-04,PL,59.2,50-60,espace,26.0,
2026-03-04,NNDM,58.0,50-60,new_tech|robotique,1.88,
2026-03-04,PLPC,58.0,50-60,equipement_electrique,255.26,
2026-03-04,HDRN,57.9,50-60,new_tech,10.6,
2026-03-04,TSM,57.8,50-60,semiconducteurs,355.6,
2026-03-04,NVMI,57.4,50-60,semiconducteurs,441.62,
2026-03-04,ALNT,57.3,50-60,gestion_thermique,63.48,
2026-03-04,META,56.6,50-60,ia,666.54,
2026-03-04,LRCX,56.0,50-60,semiconducteurs,222.83,
2026-03-04,AEIS,55.6,50-60,equipement_electrique,330.44,
2026-03-04,FCEL,55.4,50-60,new_tech|production_energie,8.57,
2026-03-04,ISOU,55.3,50-60,production_energie,11.17,
2026-03-04,SPXC,55.0,50-60,equipement_electrique|gestion_thermique,222.07,
2026-03-04,NLST,55.0,50-60,laser_photonique,1.22,
2026-03-04,SKYT,54.8,50-60,semiconducteurs,29.31,
2026-03-04,LAES,54.6,50-60,quantique,4.19,
2026-03-04,LII,54.4,50-60,gestion_thermique,547.74,
2026-03-04,HUBB,54.2,50-60,equipement_electrique,489.31,
2026-03-04,MASS,54.1,50-60,robotique,6.74,
2026-03-04,UMAC,54.1,50-60,defense,14.68,
2026-03-04,VRT,53.9,50-60,equipement_electrique|gestion_thermique|ia,251.17,
2026-03-04,AMAT,53.8,50-60,semiconducteurs,357.32,
2026-03-04,LUNR,53.8,50-60,espace,18.62,
2026-03-04,ONTO,53.8,50-60,semiconducteurs,209.04,
2026-03-04,NVT,53.6,50-60,equipement_electrique|gestion_thermique,113.66,
2026-03-04,ONDS,53.5,50-60,defense|equipement_electrique|espace|laser_photonique|robotique,10.51,
2026-03-04,URG,53.4,50-60,production_energie,1.57,
2026-03-04,POWI,53.3,50-60,equipement_electrique|semiconducteurs,46.85,
2026-03-04,FN,53.3,50-60,laser_photonique,563.87,
2026-03-04,VOYG,52.9,50-60,defense|espace,29.06,
2026-03-04,UROY,52.5,50-60,production_energie,4.1,
2026-03-04,MPWR,52.4,50-60,semiconducteurs,1095.16,
2026-03-04,BE,51.7,50-60,equipement_electrique|production_energie,164.78,
2026-03-04,SITM,51.6,50-60,semiconducteurs,383.47,
2026-03-04,QTUM,51.3,50-60,quantique,113.37,
2026-03-04,QUIK,51.3,50-60,ia,8.8,
2026-03-04,PDFS,51.2,50-60,semiconducteurs,33.1,
2026-03-04,MKSI,51.1,50-60,laser_photonique,235.05,
2026-03-04,HYLN,50.9,50-60,equipement_electrique,2.03,
2026-03-04,MU,50.5,50-60,semiconducteurs,400.6,
2026-03-04,COHR,50.3,50-60,laser_photonique,274.86,
2026-03-04,COHU,50.0,50-60,semiconducteurs,29.78,
2026-03-04,VECO,50.0,50-60,semiconducteurs,32.37,
2026-03-11,VSAT,73.0,70+,espace,46.39,
2026-03-11,PWR,71.9,70+,equipement_electrique,567.51,
2026-03-11,STM,71.9,70+,semiconducteurs,33.92,
2026-03-11,GEV,71.6,70+,equipement_electrique|production_energie,846.71,
2026-03-11,IRDM,71.6,70+,espace,24.57,
2026-03-11,TSAT,71.2,70+,espace,34.96,
2026-03-11,LHX,69.7,60-70,defense,362.79,
2026-03-11,SLAB,69.4,60-70,semiconducteurs,201.7,
2026-03-11,NNDM,68.9,60-70,new_tech|robotique,1.89,
2026-03-11,GHM,68.8,60-70,gestion_thermique,85.33,
2026-03-11,NVEC,68.6,60-70,semiconducteurs,69.21,
2026-03-11,LMT,68.1,60-70,defense,645.25,
2026-03-11,DRS,67.7,60-70,defense,46.06,
2026-03-11,RTX,67.7,60-70,defense,206.4,
2026-03-11,NXE,67.6,60-70,production_energie,12.64,
2026-03-11,INTC,67.0,60-70,semiconducteurs,47.98,
2026-03-11,ALNT,66.8,60-70,gestion_thermique,66.84,
2026-03-11,CW,65.4,60-70,defense,692.11,
2026-03-11,HDRN,65.3,60-70,new_tech,10.63,
2026-03-11,ECHO,65.1,60-70,espace,112.18,
2026-03-11,KLAC,65.0,60-70,semiconducteurs,146.31,
2026-03-11,LUNR,64.9,60-70,espace,18.45,
2026-03-11,FIX,64.5,60-70,gestion_thermique,1406.77,
2026-03-11,VRT,64.3,60-70,equipement_electrique|gestion_thermique|ia,268.14,
2026-03-11,NOC,63.8,60-70,defense,729.97,
2026-03-11,MU,63.5,60-70,semiconducteurs,418.51,
2026-03-11,PLPC,63.5,60-70,equipement_electrique,266.89,
2026-03-11,NLST,63.0,60-70,laser_photonique,1.35,
2026-03-11,MYRG,62.8,60-70,equipement_electrique,268.97,
2026-03-11,OSIS,62.7,60-70,defense,279.47,
2026-03-11,CRUS,62.4,60-70,semiconducteurs,135.38,
2026-03-11,NBIS,62.2,60-70,ia,112.0,
2026-03-11,VVX,61.5,60-70,defense|laser_photonique,70.34,
2026-03-11,ISOU,61.3,60-70,production_energie,11.04,
2026-03-11,PDFS,60.6,60-70,semiconducteurs,33.44,
2026-03-11,DCO,60.2,60-70,defense,129.21,
2026-03-11,AMAT,60.1,60-70,semiconducteurs,350.63,
2026-03-11,PL,59.8,50-60,espace,25.44,
2026-03-11,MRCY,59.1,50-60,defense|espace,86.0,
2026-03-11,NVDA,58.9,50-60,ia|robotique|semiconducteurs,185.81,
2026-03-11,MRVL,58.9,50-60,ia|semiconducteurs,90.39,
2026-03-11,QUIK,58.7,50-60,ia,9.36,
2026-03-11,SMTC,58.7,50-60,semiconducteurs,85.82,
2026-03-11,CCJ,58.6,50-60,production_energie,115.39,
2026-03-11,TATT,58.5,50-60,defense,57.34,
2026-03-11,ESE,58.3,50-60,equipement_electrique,270.52,
2026-03-11,TSM,58.3,50-60,semiconducteurs,352.74,
2026-03-11,AVGO,58.1,50-60,ia|semiconducteurs,340.32,
2026-03-11,RKLB,57.9,50-60,espace|new_tech,71.96,
2026-03-11,POWW,57.5,50-60,defense,2.02,
2026-03-11,ASML,57.2,50-60,semiconducteurs,1383.66,
2026-03-11,CAMT,57.2,50-60,semiconducteurs,161.35,
2026-03-11,HII,57.1,50-60,defense,411.92,
2026-03-11,DNN,57.0,50-60,production_energie,4.0,
2026-03-11,NVMI,56.6,50-60,semiconducteurs,435.77,
2026-03-11,AEIS,56.1,50-60,equipement_electrique,314.74,
2026-03-11,HYLN,55.9,50-60,equipement_electrique,2.07,
2026-03-11,CMTL,55.5,50-60,defense|espace,5.1,
2026-03-11,LRCX,54.9,50-60,semiconducteurs,218.72,
2026-03-11,ENPH,54.2,50-60,production_energie,43.34,
2026-03-11,GD,54.2,50-60,defense,350.67,
2026-03-11,TER,54.2,50-60,robotique,301.88,
2026-03-11,FN,54.1,50-60,laser_photonique,524.33,
2026-03-11,MTSI,53.9,50-60,laser_photonique|semiconducteurs,222.55,
2026-03-11,POWI,53.6,50-60,equipement_electrique|semiconducteurs,46.73,
2026-03-11,GFS,53.5,50-60,semiconducteurs,44.03,
2026-03-11,ISSC,53.4,50-60,defense,29.97,
2026-03-11,NUAI,53.3,50-60,gestion_thermique,5.26,
2026-03-11,LSCC,53.2,50-60,ia|semiconducteurs,90.8,
2026-03-11,FORM,53.0,50-60,semiconducteurs,91.82,
2026-03-11,BE,52.9,50-60,equipement_electrique|production_energie,159.21,
2026-03-11,IMOS,52.6,50-60,semiconducteurs,39.3,
2026-03-11,TSLA,52.6,50-60,new_tech,407.82,
2026-03-11,TT,52.6,50-60,gestion_thermique,431.44,
2026-03-11,GNRC,52.1,50-60,equipement_electrique,212.62,
2026-03-11,KRMN,51.6,50-60,defense|espace,104.84,
2026-03-11,CGNX,51.2,50-60,robotique,50.92,
2026-03-11,STRL,51.2,50-60,gestion_thermique,420.6,
2026-03-11,KLIC,50.9,50-60,semiconducteurs,65.26,
2026-03-11,BKSY,50.6,50-60,espace|robotique,23.63,
2026-03-11,HIMX,50.2,50-60,semiconducteurs,8.99,
2026-03-11,ATRO,50.1,50-60,defense,58.41,
2026-03-11,GOOGL,50.1,50-60,ia,308.52,
2026-03-11,ICHR,50.1,50-60,semiconducteurs,44.83,
2026-03-18,IRDM,84.0,70+,espace,25.44,
2026-03-18,MU,83.4,70+,semiconducteurs,461.54,
2026-03-18,SLAB,82.0,70+,semiconducteurs,205.73,
2026-03-18,LHX,79.8,70+,defense,366.89,
2026-03-18,VSAT,79.5,70+,espace,48.59,
2026-03-18,PWR,76.6,70+,equipement_electrique,571.8,
2026-03-18,GEV,75.8,70+,equipement_electrique|production_energie,858.03,
2026-03-18,CAMT,75.4,70+,semiconducteurs,166.7,
2026-03-18,HII,73.8,70+,defense,426.15,
2026-03-18,DRS,73.2,70+,defense,46.34,
2026-03-18,FIX,71.2,70+,gestion_thermique,1422.44,
2026-03-18,BWXT,70.0,70+,defense|gestion_thermique|production_energie,208.7,
2026-03-18,ISOU,68.9,60-70,production_energie,11.66,
2026-03-18,NVT,68.5,60-70,equipement_electrique|gestion_thermique,120.09,
2026-03-18,STM,68.3,60-70,semiconducteurs,33.1,
2026-03-18,COHU,67.6,60-70,semiconducteurs,30.46,
2026-03-18,KLAC,66.8,60-70,semiconducteurs,148.05,
2026-03-18,LUNR,66.6,60-70,espace,18.11,
2026-03-18,NVMI,66.0,60-70,semiconducteurs,457.8,
2026-03-18,KLIC,65.9,60-70,semiconducteurs,65.41,
2026-03-18,LMT,65.9,60-70,defense,638.1,
2026-03-18,VRT,65.3,60-70,equipement_electrique|gestion_thermique|ia,264.65,
2026-03-18,NOC,65.1,60-70,defense,721.66,
2026-03-18,MYRG,64.8,60-70,equipement_electrique,266.69,
2026-03-18,PDFS,64.7,60-70,semiconducteurs,33.54,
2026-03-18,CW,64.6,60-70,defense,690.47,
2026-03-18,HDRN,64.6,60-70,new_tech,10.66,
2026-03-18,RTX,63.6,60-70,defense,203.71,
2026-03-18,INTC,63.3,60-70,semiconducteurs,45.03,
2026-03-18,AMAT,62.9,60-70,semiconducteurs,349.04,
2026-03-18,POWW,62.7,60-70,defense,2.01,
2026-03-18,TSEM,62.5,60-70,semiconducteurs,141.96,
2026-03-18,PL,62.2,60-70,espace,24.81,
2026-03-18,IMOS,61.7,60-70,semiconducteurs,39.51,
2026-03-18,PLAB,61.4,60-70,semiconducteurs,35.41,
2026-03-18,CRUS,61.2,60-70,semiconducteurs,134.01,
2026-03-18,FORM,61.0,60-70,semiconducteurs,96.18,
2026-03-18,ESE,60.6,60-70,equipement_electrique,267.17,
2026-03-18,DIOD,60.5,60-70,semiconducteurs,66.75,
2026-03-18,TATT,60.4,60-70,defense,56.55,
2026-03-18,AEIS,60.3,60-70,equipement_electrique,319.53,
2026-03-18,ENPH,60.1,60-70,production_energie,43.28,
2026-03-18,ISSC,60.1,60-70,defense,29.31,
2026-03-18,ETN,60.0,60-70,equipement_electrique,359.55,
2026-03-18,LRCX,59.8,50-60,semiconducteurs,224.55,
2026-03-18,QUIK,59.8,50-60,ia,9.25,
2026-03-18,ASTS,59.6,50-60,espace,90.74,
2026-03-18,ENS,59.3,50-60,equipement_electrique,163.85,
2026-03-18,SEDG,59.1,50-60,equipement_electrique,44.88,
2026-03-18,VVX,58.8,50-60,defense|laser_photonique,68.37,
2026-03-18,SKYT,58.8,50-60,semiconducteurs,27.36,
2026-03-18,VICR,58.7,50-60,equipement_electrique,191.84,
2026-03-18,GD,58.3,50-60,defense,350.19,
2026-03-18,LPTH,58.2,50-60,laser_photonique,11.67,
2026-03-18,BKSY,58.0,50-60,espace|robotique,25.38,
2026-03-18,TER,58.0,50-60,robotique,299.96,
2026-03-18,AMKR,57.2,50-60,semiconducteurs,46.82,
2026-03-18,LSCC,57.1,50-60,ia|semiconducteurs,94.16,
2026-03-18,MRVL,57.1,50-60,ia|semiconducteurs,87.58,
2026-03-18,GHM,56.6,50-60,gestion_thermique,80.63,
2026-03-18,PLPC,56.2,50-60,equipement_electrique,255.86,
2026-03-18,PLUG,55.4,50-60,new_tech|production_energie,2.32,
2026-03-18,DCO,55.2,50-60,defense,124.83,
2026-03-18,ECHO,55.0,50-60,espace,107.75,
2026-03-18,MPWR,55.0,50-60,semiconducteurs,1071.51,
2026-03-18,GOOGL,54.4,50-60,ia,307.51,
2026-03-18,NUAI,54.4,50-60,gestion_thermique,5.3,
2026-03-18,ASML,54.2,50-60,semiconducteurs,1352.22,
2026-03-18,ICHR,53.8,50-60,semiconducteurs,46.81,
2026-03-18,LASR,53.7,50-60,laser_photonique|semiconducteurs,68.54,
2026-03-18,BE,53.6,50-60,equipement_electrique|production_energie,156.58,
2026-03-18,ONTO,53.6,50-60,semiconducteurs,201.88,
2026-03-18,STRL,53.6,50-60,gestion_thermique,421.23,
2026-03-18,NXE,53.4,50-60,production_energie,11.76,
2026-03-18,POWI,52.9,50-60,equipement_electrique|semiconducteurs,45.97,
2026-03-18,VECO,52.9,50-60,semiconducteurs,31.0,
2026-03-18,MKSI,52.8,50-60,laser_photonique,233.21,
2026-03-18,ON,52.8,50-60,semiconducteurs,60.46,
2026-03-18,COHR,52.7,50-60,laser_photonique,257.21,
2026-03-18,CEG,52.5,50-60,production_energie,316.73,
2026-03-18,FN,52.4,50-60,laser_photonique,500.43,
2026-03-18,GSAT,52.2,50-60,espace,58.68,
2026-03-18,VELO,52.2,50-60,new_tech,14.03,
2026-03-18,OSIS,52.1,50-60,defense,269.95,
2026-03-18,KRMN,51.9,50-60,defense|espace,101.43,
2026-03-18,TT,51.8,50-60,gestion_thermique,425.73,
2026-03-18,CGNX,51.6,50-60,robotique,49.8,
2026-03-18,RKLB,51.5,50-60,espace|new_tech,69.48,
2026-03-18,TXN,51.5,50-60,semiconducteurs,189.82,
2026-03-18,SIF,51.3,50-60,defense,13.88,
2026-03-18,UUUU,51.2,50-60,production_energie,18.71,
2026-03-18,KRKNF,51.0,50-60,defense,7.0,
2026-03-18,ACLS,50.9,50-60,semiconducteurs,85.74,
2026-03-18,ONDS,50.8,50-60,defense|equipement_electrique|espace|laser_photonique|robotique,10.83,
2026-03-18,LITE,50.8,50-60,laser_photonique,700.81,
2026-03-18,POWL,50.7,50-60,equipement_electrique,167.35,
2026-03-18,CCJ,50.6,50-60,production_energie,109.4,
2026-03-18,SPIR,50.5,50-60,espace,10.74,
2026-03-18,TSM,50.4,50-60,semiconducteurs,338.78,
2026-03-25,DRS,82.5,70+,defense,46.22,
2026-03-25,MYRG,81.2,70+,equipement_electrique,285.18,
2026-03-25,SLAB,81.2,70+,semiconducteurs,207.07,
2026-03-25,FIX,79.3,70+,gestion_thermique,1470.06,
2026-03-25,BWXT,79.0,70+,defense|gestion_thermique|production_energie,221.83,
2026-03-25,CAMT,78.4,70+,semiconducteurs,175.08,
2026-03-25,CRUS,78.4,70+,semiconducteurs,143.31,
2026-03-25,POWI,78.2,70+,equipement_electrique|semiconducteurs,51.86,
2026-03-25,PWR,77.0,70+,equipement_electrique,573.3,
2026-03-25,PDFS,76.0,70+,semiconducteurs,34.87,
2026-03-25,GEV,75.0,70+,equipement_electrique|production_energie,923.22,
2026-03-25,STRL,73.0,70+,gestion_thermique,452.92,
2026-03-25,PLPC,72.7,70+,equipement_electrique,276.2,
2026-03-25,ESE,72.4,70+,equipement_electrique,288.62,
2026-03-25,ONTO,72.0,70+,semiconducteurs,221.04,
2026-03-25,AEIS,71.9,70+,equipement_electrique,342.76,
2026-03-25,MRVL,71.7,70+,ia|semiconducteurs,98.4,
2026-03-25,POWL,71.6,70+,equipement_electrique,194.79,
2026-03-25,COHU,71.5,70+,semiconducteurs,31.92,
2026-03-25,VSAT,70.8,70+,espace,49.96,
2026-03-25,INTC,70.6,70+,semiconducteurs,47.18,
2026-03-25,NVT,70.5,70+,equipement_electrique|gestion_thermique,126.82,
2026-03-25,VRT,70.2,70+,equipement_electrique|gestion_thermique|ia,276.1,
2026-03-25,VRSN,70.2,70+,ia,251.03,
2026-03-25,GHM,70.1,70+,gestion_thermique,85.62,
2026-03-25,NVMI,70.1,70+,semiconducteurs,481.28,
2026-03-25,VVX,69.9,60-70,defense|laser_photonique,69.72,
2026-03-25,TER,69.9,60-70,robotique,323.24,
2026-03-25,FORM,69.4,60-70,semiconducteurs,108.07,
2026-03-25,ACLS,69.3,60-70,semiconducteurs,100.85,
2026-03-25,KLIC,69.1,60-70,semiconducteurs,68.68,
2026-03-25,QUIK,69.1,60-70,ia,9.97,
2026-03-25,MTSI,69.0,60-70,laser_photonique|semiconducteurs,245.04,
2026-03-25,AMAT,69.0,60-70,semiconducteurs,368.88,
2026-03-25,CW,68.1,60-70,defense,701.77,
2026-03-25,ETN,67.8,60-70,equipement_electrique,373.97,
2026-03-25,SKYT,67.6,60-70,semiconducteurs,28.83,
2026-03-25,KLAC,67.2,60-70,semiconducteurs,154.19,
2026-03-25,STM,67.0,60-70,semiconducteurs,33.38,
2026-03-25,ENS,66.7,60-70,equipement_electrique,177.22,
2026-03-25,AMKR,66.6,60-70,semiconducteurs,49.87,
2026-03-25,LSCC,66.2,60-70,ia|semiconducteurs,100.72,
2026-03-25,NVEC,64.3,60-70,semiconducteurs,66.97,
2026-03-25,POWW,64.2,60-70,defense,2.05,
2026-03-25,FN,63.7,60-70,laser_photonique,612.03,
2026-03-25,LASR,63.6,60-70,laser_photonique|semiconducteurs,71.75,
2026-03-25,DIOD,63.1,60-70,semiconducteurs,73.47,
2026-03-25,LHX,63.1,60-70,defense,350.6,
2026-03-25,ALNT,62.7,60-70,gestion_thermique,65.99,
2026-03-25,ECHO,62.4,60-70,espace,119.07,
2026-03-25,OSIS,62.4,60-70,defense,284.57,
2026-03-25,LRCX,62.2,60-70,semiconducteurs,233.29,
2026-03-25,ISOU,62.0,60-70,production_energie,10.84,
2026-03-25,AOSL,61.7,60-70,equipement_electrique|gestion_thermique|semiconducteurs,23.31,
2026-03-25,MKSI,61.5,60-70,laser_photonique,243.5,
2026-03-25,MPWR,61.2,60-70,semiconducteurs,1114.73,
2026-03-25,TT,61.0,60-70,gestion_thermique,433.02,
2026-03-25,DCO,60.7,60-70,defense,126.76,
2026-03-25,LPTH,60.6,60-70,laser_photonique,11.95,
2026-03-25,GD,60.3,60-70,defense,349.33,
2026-03-25,ICHR,60.3,60-70,semiconducteurs,51.16,
2026-03-25,ASML,60.2,60-70,semiconducteurs,1390.85,
2026-03-25,VECO,60.0,60-70,semiconducteurs,36.96,
2026-03-25,PLAB,59.7,50-60,semiconducteurs,43.26,
2026-03-25,BE,59.3,50-60,equipement_electrique|production_energie,150.22,
2026-03-25,LUNR,59.3,50-60,espace,20.55,
2026-03-25,GSAT,59.0,50-60,espace,67.38,
2026-03-25,GFS,58.9,50-60,semiconducteurs,46.67,
2026-03-25,NVTS,58.8,50-60,equipement_electrique|new_tech|robotique|semiconducteurs,9.48,
2026-03-25,HUBB,58.8,50-60,equipement_electrique,501.69,
2026-03-25,RCAT,57.8,50-60,defense|robotique,15.87,
2026-03-25,BKSY,57.4,50-60,espace|robotique,27.03,
2026-03-25,CGNX,57.3,50-60,robotique,51.54,
2026-03-25,TSM,57.2,50-60,semiconducteurs,346.94,
2026-03-25,AMD,57.0,50-60,ia|semiconducteurs,220.27,
2026-03-25,PLUG,57.0,50-60,new_tech|production_energie,2.27,
2026-03-25,NNDM,56.7,50-60,new_tech|robotique,1.78,
2026-03-25,ENPH,56.4,50-60,production_energie,42.53,
2026-03-25,QTUM,56.1,50-60,quantique,111.44,
2026-03-25,HDRN,55.8,50-60,new_tech,10.66,
2026-03-25,ASTS,55.7,50-60,espace,96.06,
2026-03-25,NXE,55.1,50-60,production_energie,11.72,
2026-03-25,GNRC,54.9,50-60,equipement_electrique,205.16,
2026-03-25,MOD,54.9,50-60,gestion_thermique,232.89,
2026-03-25,ADI,54.2,50-60,semiconducteurs,321.15,
2026-03-25,MXL,53.6,50-60,semiconducteurs,17.8,
2026-03-25,ALGM,53.1,50-60,semiconducteurs,32.63,
2026-03-25,AZZ,52.9,50-60,equipement_electrique,128.27,
2026-03-25,IRDM,52.7,50-60,espace,29.59,
2026-03-25,COHR,52.5,50-60,laser_photonique,272.04,
2026-03-25,MASS,52.5,50-60,robotique,6.32,
2026-03-25,ON,52.4,50-60,semiconducteurs,63.1,
2026-03-25,KRMN,52.2,50-60,defense|espace,99.6,
2026-03-25,KRKNF,52.1,50-60,defense,6.52,
2026-03-25,LITE,51.8,50-60,laser_photonique,777.17,
2026-03-25,IMOS,51.7,50-60,semiconducteurs,37.58,
2026-03-25,LMT,51.5,50-60,defense,620.14,
2026-03-25,AEVA,51.0,50-60,ia|laser_photonique,15.26,
2026-03-25,MBOT,51.0,50-60,robotique,2.53,
2026-03-25,UCTT,50.7,50-60,semiconducteurs,65.04,
2026-03-25,DNN,50.5,50-60,production_energie,3.57,
2026-03-25,VICR,50.4,50-60,equipement_electrique,186.0,
2026-03-25,HII,50.3,50-60,defense,400.83,
2026-03-25,TXN,50.0,50-60,semiconducteurs,195.78,
2026-04-01,SLAB,87.5,70+,semiconducteurs,207.71,
2026-04-01,MYRG,77.3,70+,equipement_electrique,289.31,
2026-04-01,PLPC,76.1,70+,equipement_electrique,291.27,
2026-04-01,POWI,74.7,70+,equipement_electrique|semiconducteurs,52.24,
2026-04-01,QUIK,74.4,70+,ia,9.98,
2026-04-01,DRS,74.3,70+,defense,45.76,
2026-04-01,ESE,73.5,70+,equipement_electrique,293.0,
2026-04-01,STM,72.6,70+,semiconducteurs,34.48,
2026-04-01,FIX,71.3,70+,gestion_thermique,1427.96,
2026-04-01,VVX,71.1,70+,defense|laser_photonique,69.43,
2026-04-01,VRSN,70.3,70+,ia,250.1,
2026-04-01,PWR,70.2,70+,equipement_electrique,559.92,
2026-04-01,AEIS,68.7,60-70,equipement_electrique,332.72,
2026-04-01,CRUS,68.5,60-70,semiconducteurs,147.13,
2026-04-01,KLIC,68.4,60-70,semiconducteurs,66.16,
2026-04-01,GEV,67.5,60-70,equipement_electrique|production_energie,894.32,
2026-04-01,MKSI,67.1,60-70,laser_photonique,235.78,
2026-04-01,ACLS,67.0,60-70,semiconducteurs,95.51,
2026-04-01,ENS,66.8,60-70,equipement_electrique,177.65,
2026-04-01,INTC,66.8,60-70,semiconducteurs,48.03,
2026-04-01,CW,66.7,60-70,defense,696.75,
2026-04-01,NVEC,66.3,60-70,semiconducteurs,67.55,
2026-04-01,COHU,66.1,60-70,semiconducteurs,31.82,
2026-04-01,LHX,66.0,60-70,defense,352.48,
2026-04-01,BWXT,65.7,60-70,defense|gestion_thermique|production_energie,212.53,
2026-04-01,TER,65.7,60-70,robotique,312.08,
2026-04-01,MPWR,64.9,60-70,semiconducteurs,1117.8,
2026-04-01,POWL,63.6,60-70,equipement_electrique,184.62,
2026-04-01,TSM,63.6,60-70,semiconducteurs,340.69,
2026-04-01,ECHO,63.1,60-70,espace,120.6,
2026-04-01,PLAB,62.9,60-70,semiconducteurs,40.88,
2026-04-01,GSAT,62.7,60-70,espace,68.53,
2026-04-01,FORM,62.4,60-70,semiconducteurs,100.91,
2026-04-01,ONTO,62.3,60-70,semiconducteurs,211.72,
2026-04-01,BKSY,61.8,60-70,espace|robotique,27.62,
2026-04-01,LSCC,61.8,60-70,ia|semiconducteurs,95.54,
2026-04-01,POWW,61.6,60-70,defense,2.02,
2026-04-01,IRDM,61.4,60-70,espace,28.43,
2026-04-01,DCO,61.3,60-70,defense,126.43,
2026-04-01,STRL,61.3,60-70,gestion_thermique,421.29,
2026-04-01,UCTT,61.3,60-70,semiconducteurs,63.5,
2026-04-01,HUBB,61.1,60-70,equipement_electrique,498.88,
2026-04-01,MRVL,61.0,60-70,ia|semiconducteurs,106.66,
2026-04-01,VECO,60.8,60-70,semiconducteurs,34.67,
2026-04-01,GHM,60.7,60-70,gestion_thermique,81.85,
2026-04-01,KLAC,60.1,60-70,semiconducteurs,151.79,
2026-04-01,ADI,60.0,60-70,semiconducteurs,319.7,
2026-04-01,CAMT,59.5,50-60,semiconducteurs,158.7,
2026-04-01,NVT,59.3,50-60,equipement_electrique|gestion_thermique,121.08,
2026-04-01,AMAT,59.3,50-60,semiconducteurs,353.36,
2026-04-01,MOD,59.3,50-60,gestion_thermique,222.97,
2026-04-01,CGNX,59.2,50-60,robotique,49.27,
2026-04-01,ASML,59.0,50-60,semiconducteurs,1356.8,
2026-04-01,ON,59.0,50-60,semiconducteurs,62.2,
2026-04-01,TXN,59.0,50-60,semiconducteurs,195.31,
2026-04-01,MTSI,58.3,50-60,laser_photonique|semiconducteurs,229.36,
2026-04-01,ETN,58.0,50-60,equipement_electrique,364.55,
2026-04-01,NVMI,58.0,50-60,semiconducteurs,445.75,
2026-04-01,HDRN,57.9,50-60,new_tech,10.64,
2026-04-01,PLUG,57.7,50-60,new_tech|production_energie,2.25,
2026-04-01,DIOD,57.7,50-60,semiconducteurs,68.92,
2026-04-01,GNRC,57.4,50-60,equipement_electrique,199.05,
2026-04-01,FN,56.9,50-60,laser_photonique,534.98,
2026-04-01,NXE,56.7,50-60,production_energie,11.6,
2026-04-01,TT,56.1,50-60,gestion_thermique,427.17,
2026-04-01,MASS,55.8,50-60,robotique,6.21,
2026-04-01,MXL,55.7,50-60,semiconducteurs,17.69,
2026-04-01,NOC,55.6,50-60,defense,693.95,
2026-04-01,AZZ,55.4,50-60,equipement_electrique,126.06,
2026-04-01,PDFS,55.4,50-60,semiconducteurs,33.4,
2026-04-01,SKYT,55.3,50-60,semiconducteurs,27.15,
2026-04-01,GFS,54.4,50-60,semiconducteurs,44.18,
2026-04-01,LUNR,54.1,50-60,espace,20.24,
2026-04-01,AMKR,53.9,50-60,semiconducteurs,46.44,
2026-04-01,VRT,53.6,50-60,equipement_electrique|gestion_thermique|ia,259.32,
2026-04-01,LRCX,53.6,50-60,semiconducteurs,221.85,
2026-04-01,VSAT,53.5,50-60,espace,45.23,
2026-04-01,RTX,53.4,50-60,defense,193.91,
2026-04-01,ALGM,53.3,50-60,semiconducteurs,33.3,
2026-04-01,CCJ,53.3,50-60,production_energie,111.13,
2026-04-01,ALNT,53.2,50-60,gestion_thermique,61.78,
2026-04-01,LMT,53.0,50-60,defense,613.62,
2026-04-01,SYM,52.9,50-60,robotique,54.82,
2026-04-01,AOSL,52.5,50-60,equipement_electrique|gestion_thermique|semiconducteurs,22.84,
2026-04-01,HII,52.4,50-60,defense,391.63,
2026-04-01,AMD,52.2,50-60,ia|semiconducteurs,210.21,
2026-04-01,LITE,51.9,50-60,laser_photonique,764.65,
2026-04-01,ISOU,51.8,50-60,production_energie,10.69,
2026-04-01,AEHR,50.8,50-60,new_tech|semiconducteurs,39.6,
2026-04-01,DNN,50.4,50-60,production_energie,3.66,
2026-04-01,SEDG,50.1,50-60,equipement_electrique,51.87,
2026-04-01,ICHR,50.0,50-60,semiconducteurs,47.81,
2026-04-09,SLAB,84.3,70+,semiconducteurs,210.38,
