candidate_type,ticker_tv,ticker_yf,price,market_cap,sector,industry,technical_local,tech_score,local_label,finnhub_label,tv_reco,tv_symbol_used,tv_exchange_used,final_signal,analyst_bucket,analyst_mean,analyst_votes,avg_vol,rank_score
universe,SWBI,SWBI,8.210000038146973,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,776585.1,0.0
universe,ABEO,ABEO,6.860000133514404,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,549115.5,0.0
universe,MFH,MFH,5.5,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,197704.8,0.0
universe,CLPT,CLPT,11.079999923706055,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,252569.2,0.0
universe,VNDA,VNDA,4.639999866485596,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,421839.6,0.0
universe,SSP,SSP,3.009999990463257,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,494031.2,0.0
universe,CURI,CURI,4.579999923706055,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,596169.2,0.0
universe,JRVR,JRVR,5.690000057220459,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,450369.4,0.0
universe,CERS,CERS,1.3300000429153442,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1073343.7,0.0
universe,SKIN,SKIN,2.009999990463257,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,631736.9,0.0
universe,BBOT,BBOT,10.079999923706055,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,191448.6,0.0
universe,GPRO,GPRO,1.4600000381469727,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,11932391.9,0.0
universe,IMMR,IMMR,7.050000190734863,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,305306.0,0.0
universe,SAFX,SAFX,1.4299999475479126,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,543708.6,0.0
universe,BTCS,BTCS,4.25,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2738502.9,0.0
universe,KINS,KINS,14.4399995803833,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,186577.7,0.0
universe,CVRX,CVRX,7.699999809265137,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,164028.6,0.0
universe,SLS,SLS,1.7799999713897705,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1846179.2,0.0
universe,TTEC,TTEC,3.819999933242798,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,256993.1,0.0
universe,NAMM,NAMM,3.2699999809265137,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,615379.0,0.0
universe,DERM,DERM,7.059999942779541,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,155534.3,0.0
universe,VUZI,VUZI,2.2100000381469727,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,970955.9,0.0
universe,KYTX,KYTX,3.630000114440918,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,254886.6,0.0
universe,VERI,VERI,2.759999990463257,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,3001930.3,0.0
universe,OBIO,OBIO,2.740000009536743,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,295998.2,0.0
universe,CTOR,CTOR,1.8700000047683716,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,272231.8,0.0
universe,BOOM,BOOM,6.929999828338623,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,201231.0,0.0
universe,ACHV,ACHV,2.7899999618530273,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,2214789.7,0.0
universe,DUOT,DUOT,6.440000057220459,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,395747.8,0.0
universe,KNDI,KNDI,1.4199999570846558,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,187424.1,0.0
universe,IOBT,IOBT,1.7799999713897705,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1135664.0,0.0
universe,ONCY,ONCY,1.0800000429153442,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,750144.6,0.0
universe,ABTC,ABTC,6.409999847412109,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,7175187.3,0.0
universe,ATOS,ATOS,0.7712000012397766,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,388539.8,0.0
universe,ALAR,ALAR,14.199999809265137,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,171946.2,0.0
universe,ABVE,ABVE,1.840000033378601,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1516727.1,0.0
universe,FTEK,FTEK,2.890000104904175,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,214385.2,0.0
universe,BDMD,BDMD,2.3499999046325684,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,219758.7,0.0
universe,PMVP,PMVP,1.440000057220459,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,650663.9,0.0
universe,UNCY,UNCY,4.320000171661377,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,335411.6,0.0
universe,XBP,XBP,0.6263999938964844,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,252863.0,0.0
universe,SMXT,SMXT,1.1699999570846558,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,416404.5,0.0
universe,YSXT,YSXT,2.450000047683716,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,223792.7,0.0
universe,FLNT,FLNT,2.259999990463257,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,3664478.4,0.0
universe,PEPG,PEPG,1.2799999713897705,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,218953.9,0.0
universe,CAPT,CAPT,1.2000000476837158,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,213940.1,0.0
universe,NUKK,NUKK,4.71999979019165,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,19265471.9,0.0
universe,AIRE,AIRE,0.3806999921798706,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,10850531.5,0.0
universe,MKDW,MKDW,0.20999999344348907,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,229422.6,0.0
universe,COCH,COCH,1.350000023841858,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,204003.1,0.0
universe,FGL,FGL,1.2400000095367432,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,201039.7,0.0
universe,WKSP,WKSP,3.4700000286102295,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,723714.6,0.0
universe,HTCR,HTCR,0.8187999725341797,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,4363976.6,0.0
universe,GOVX,GOVX,0.7384999990463257,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,551202.8,0.0
universe,IXHL,IXHL,0.5799999833106995,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,192447027.3,0.0
universe,BNGO,BNGO,3.640000104904175,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,223708.7,0.0
universe,MWYN,MWYN,0.9261000156402588,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,794380.2,0.0
universe,FPAY,FPAY,0.7211999893188477,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,254363.6,0.0
universe,PRPH,PRPH,0.3564000129699707,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,1039755.3,0.0
universe,BNAI,BNAI,0.31859999895095825,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,252324.3,0.0
universe,CARM,CARM,0.3199999928474426,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,49335855.6,0.0
universe,CODX,CODX,0.30889999866485596,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,567566.5,0.0
universe,HCWB,HCWB,4.630000114440918,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,9070641.4,0.0
universe,WCT,WCT,0.20829999446868896,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,325014.1,0.0
universe,NAAS,NAAS,3.0999999046325684,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,182389.9,0.0
universe,TTNP,TTNP,4.245299816131592,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,161525.6,0.0
universe,PRFX,PRFX,1.625,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,562691.8,0.0
universe,BJDX,BJDX,1.409999966621399,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,178305.2,0.0
universe,HOND,HOND,11.5,,Unknown,Unknown,Neutral,1,NEUTRAL,,,,,NEUTRAL,,,,325711.2,0.0
universe,ACHC,ACHC,23.649999618530273,,Health Care,Health Care Facilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2323079.5,0.0
universe,AEP,AEP,108.63999938964844,,Utilities,Electric Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3224136.1,0.0
universe,ARMK,ARMK,39.13999938964844,,Consumer Discretionary,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1408200.4,0.0
universe,AIZ,AIZ,216.50999450683594,,Financials,Multi-line Insurance,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,423282.7,0.0
universe,ATO,ATO,164.7899932861328,,Utilities,Gas Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,874532.5,0.0
universe,CAR,CAR,156.52999877929688,,Industrials,Passenger Ground Transportation,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,923091.2,0.0
universe,BILL,BILL,46.689998626708984,,Information Technology,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,5777060.2,0.0
universe,BIO,BIO,289.42999267578125,,Health Care,Life Sciences Tools & Services,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,262195.4,0.0
universe,BR,BR,252.02000427246094,,Industrials,Data Processing & Outsourced Services,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,675804.0,0.0
universe,BXP,BXP,75.29000091552734,,Real Estate,Office REITs,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1456050.7,0.0
universe,CRS,CRS,240.25999450683594,,Materials,Steel,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,829485.7,0.0
universe,CBOE,CBOE,234.1699981689453,,Financials,Financial Exchanges & Data,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,960139.7,0.0
universe,CHRD,CHRD,107.4800033569336,,Energy,Oil & Gas Exploration & Production,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,740506.8,0.0
universe,CI,CI,304.0299987792969,,Health Care,Managed Health Care,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1469973.5,0.0
universe,CNA,CNA,48.95000076293945,,Financials,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,403735.3,0.0
universe,COIN,COIN,306.79998779296875,,Financials,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,7180720.0,0.0
universe,ED,ED,97.80000305175781,,Utilities,Electric Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3113750.2,0.0
universe,CORT,CORT,69.37000274658203,,Health Care,Pharmaceuticals,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,631002.0,0.0
universe,CTRA,CTRA,24.389999389648438,,Energy,Oil & Gas Exploration & Production,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,5067226.5,0.0
universe,CUZ,CUZ,29.209999084472656,,Real Estate,Office REITs,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1527681.5,0.0
universe,CR,CR,185.08999633789062,,Industrials,Industrial Machinery & Supplies & Components,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,348101.5,0.0
universe,CSX,CSX,32.65999984741211,,Industrials,Rail Transportation,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,28770057.3,0.0
universe,DOCU,DOCU,76.23999786376953,,Information Technology,Application Software,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2569010.9,0.0
universe,DLTR,DLTR,100.25,,Consumer Staples,Consumer Staples Merchandise Retail,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,5023893.5,0.0
universe,DTE,DTE,136.41000366210938,,Utilities,Multi-Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,972939.3,0.0
universe,ELAN,ELAN,17.469999313354492,,Health Care,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,15018000.8,0.0
universe,ESTC,ESTC,84.70999908447266,,Information Technology,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2995025.3,0.0
universe,ETSY,ETSY,52.209999084472656,,Consumer Discretionary,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,5660037.3,0.0
universe,EXAS,EXAS,51.40999984741211,,Health Care,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2777315.7,0.0
universe,EXEL,EXEL,37.380001068115234,,Health Care,Biotechnology,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2447930.2,0.0
universe,EXC,EXC,43.34000015258789,,Utilities,Multi-Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,5595748.7,0.0
universe,FICO,FICO,1518.9200439453125,,Information Technology,Application Software,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,352831.9,0.0
universe,FE,FE,43.470001220703125,,Utilities,Electric Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3379755.8,0.0
universe,FBIN,FBIN,59.04999923706055,,Industrials,Building Products,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1319211.9,0.0
universe,GEN,GEN,29.530000686645508,,Information Technology,Application Software,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3980872.2,0.0
universe,GNRC,GNRC,178.17999267578125,,Industrials,Electrical Components & Equipment,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,768723.8,0.0
universe,GILD,GILD,112.7699966430664,,Health Care,Biotechnology,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,4764098.1,0.0
universe,GPN,GPN,87.27999877929688,,Financials,Transaction & Payment Processing Services,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2042937.4,0.0
universe,HAL,HAL,22.469999313354492,,Energy,Oil & Gas Equipment & Services,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,10823935.0,0.0
universe,DOC,DOC,18.0,,Real Estate,Health Care REITs,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,6192940.5,0.0
universe,HUN,HUN,11.029999732971191,,Materials,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3747467.9,0.0
universe,IDXX,IDXX,640.4400024414062,,Health Care,Health Care Equipment,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,383848.7,0.0
universe,LDOS,LDOS,178.5800018310547,,Industrials,Diversified Support Services,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,626786.5,0.0
universe,LAD,LAD,340.0899963378906,,Consumer Discretionary,Automotive Retail,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,312193.8,0.0
universe,MAS,MAS,73.9800033569336,,Industrials,Building Products,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1838309.8,0.0
universe,MTDR,MTDR,50.0099983215332,,Energy,Oil & Gas Exploration & Production,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1350430.5,0.0
universe,MIDD,MIDD,141.80999755859375,,Industrials,Industrial Machinery & Supplies & Components,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,824999.6,0.0
universe,MDLZ,MDLZ,60.900001525878906,,Consumer Staples,Packaged Foods & Meats,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,6890138.1,0.0
universe,MOS,MOS,32.619998931884766,,Materials,Fertilizers & Agricultural Chemicals,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3992589.5,0.0
universe,NCNO,NCNO,30.450000762939453,,Information Technology,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2795109.0,0.0
universe,NYT,NYT,59.189998626708984,,Communication Services,Publishing,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1463905.1,0.0
universe,NOV,NOV,13.359999656677246,,Energy,Oil & Gas Equipment & Services,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3341886.7,0.0
universe,OGE,OGE,44.29999923706055,,Utilities,Multi-Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,890302.7,0.0
universe,OC,OC,152.36000061035156,,Industrials,Building Products,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,979446.5,0.0
universe,PLTR,PLTR,156.13999938964844,,Information Technology,Internet Services & Infrastructure,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,73439133.1,0.0
universe,PPC,PPC,44.31999969482422,,Consumer Staples,Packaged Foods & Meats,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1387763.3,0.0
universe,PNW,PNW,89.27999877929688,,Utilities,Multi-Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,881464.3,0.0
universe,PSA,PSA,292.2200012207031,,Real Estate,Self-Storage REITs,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,609376.8,0.0
universe,RVMD,RVMD,38.95000076293945,,Health Care,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1931320.5,0.0
universe,RNG,RNG,30.530000686645508,,Information Technology,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1889737.0,0.0
universe,RPM,RPM,125.11000061035156,,Materials,Specialty Chemicals,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,624354.2,0.0
universe,SPGI,SPGI,540.260009765625,,Financials,Financial Exchanges & Data,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1036426.0,0.0
universe,SLB,SLB,36.0099983215332,,Energy,Oil & Gas Equipment & Services,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,14473946.0,0.0
universe,S,S,18.149999618530273,,Information Technology,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,9710269.1,0.0
universe,SHW,SHW,365.7799987792969,,Materials,Specialty Chemicals,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1618988.9,0.0
universe,SW,SW,46.16999816894531,,Materials,Paper & Plastic Packaging Products & Materials,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,4223026.9,0.0
universe,SHC,SHC,15.5,,Health Care,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2137483.1,0.0
universe,SO,SO,91.87000274658203,,Utilities,Electric Utilities,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3151481.3,0.0
universe,SWK,SWK,74.73999786376953,,Industrials,Industrial Machinery & Supplies & Components,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2140373.5,0.0
universe,SMMT,SMMT,23.799999237060547,,Health Care,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3043624.4,0.0
universe,TMO,TMO,489.489990234375,,Health Care,Life Sciences Tools & Services,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1338271.5,0.0
universe,RARE,RARE,31.280000686645508,,Health Care,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1330374.1,0.0
universe,UAA,UAA,5.260000228881836,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,13146215.0,0.0
universe,UA,UA,5.099999904632568,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,6179805.5,0.0
universe,VRTX,VRTX,396.92999267578125,,Health Care,Biotechnology,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1523420.7,0.0
universe,VRT,VRT,125.69999694824219,,Industrials,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,5578553.4,0.0
universe,VTRS,VTRS,10.329999923706055,,Health Care,Pharmaceuticals,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,7305097.4,0.0
universe,VST,VST,189.72999572753906,,Utilities,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3206148.1,0.0
universe,XYL,XYL,141.94000244140625,,Industrials,Industrial Machinery & Supplies & Components,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1055262.2,0.0
universe,ZBH,ZBH,104.76000213623047,,Health Care,Health Care Equipment,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1140404.3,0.0
universe,ICLR,ICLR,176.36000061035156,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,922911.2,0.0
universe,BULL,BULL,13.279999732971191,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,10019846.5,0.0
universe,TGTX,TGTX,31.889999389648438,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2182176.2,0.0
universe,PECO,PECO,36.029998779296875,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,818319.8,0.0
universe,FELE,FELE,97.87999725341797,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,215377.9,0.0
universe,INTA,INTA,45.2400016784668,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1068242.8,0.0
universe,SLNO,SLNO,69.56999969482422,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1087500.3,0.0
universe,BLKB,BLKB,66.3499984741211,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,235644.1,0.0
universe,XENE,XENE,38.63999938964844,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,658366.4,0.0
universe,BRZE,BRZE,27.65999984741211,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1555766.1,0.0
universe,SYNA,SYNA,69.55999755859375,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,335116.7,0.0
universe,SBET,SBET,15.430000305175781,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,34529483.5,0.0
universe,TARS,TARS,57.43000030517578,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,552629.8,0.0
universe,PTEN,PTEN,5.829999923706055,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,7385441.9,0.0
universe,PSNY,PSNY,1.0399999618530273,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,8335504.3,0.0
universe,CNTA,CNTA,15.789999961853027,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1077609.0,0.0
universe,KLIC,KLIC,37.779998779296875,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,521117.5,0.0
universe,PWP,PWP,22.165000915527344,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1275603.5,0.0
universe,CMPO,CMPO,18.559999465942383,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1008818.4,0.0
universe,QDEL,QDEL,27.790000915527344,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1276829.3,0.0
universe,ZD,ZD,37.36000061035156,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,442986.9,0.0
universe,CMPR,CMPR,60.65999984741211,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,201770.8,0.0
universe,UPBD,UPBD,25.290000915527344,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,584628.3,0.0
universe,SNDX,SNDX,16.190000534057617,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2083848.0,0.0
universe,PLAB,PLAB,22.219999313354492,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,932258.7,0.0
universe,GPCR,GPCR,19.760000228881836,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1153649.8,0.0
universe,THRM,THRM,35.849998474121094,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,276364.8,0.0
universe,ECPG,ECPG,41.900001525878906,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,303414.3,0.0
universe,CRON,CRON,2.5,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3880226.4,0.0
universe,KMTS,KMTS,16.510000228881836,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,255206.4,0.0
universe,EMBC,EMBC,14.489999771118164,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,442578.6,0.0
universe,NEGG,NEGG,40.25,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2024937.4,0.0
universe,BJRI,BJRI,33.900001525878906,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,582283.6,0.0
universe,AXGN,AXGN,15.399999618530273,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1365576.0,0.0
universe,OXLC,OXLC,3.6700000762939453,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,4741920.4,0.0
universe,LINC,LINC,19.469999313354492,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,330240.5,0.0
universe,OSPN,OSPN,15.199999809265137,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,448774.8,0.0
universe,OFIX,OFIX,14.699999809265137,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,474770.5,0.0
universe,HCKT,HCKT,20.760000228881836,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,253628.8,0.0
universe,CLNE,CLNE,2.549999952316284,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1183070.7,0.0
universe,ZIMV,ZIMV,18.8799991607666,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,990440.5,0.0
universe,RPAY,RPAY,5.690000057220459,,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,754577.2,0.0
