ticker_tv,ticker_yf,exchange,market_cap,price,sector,industry,technical_local,tech_score,local_label,finnhub_label,tv_reco,tv_symbol_used,tv_exchange_used,final_signal,analyst_bucket,analyst_mean,analyst_votes,avg_vol,out_of_scope
SIEB,SIEB,,,2.5399999618530273,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,60780.0,False
MAMO,MAMO,,,2.399899959564209,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,25908.6,False
DGXX,DGXX,,,2.2100000381469727,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,624998.3,False
PFX,PFX,,,48.25299835205078,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,781.4,False
TZUP,TZUP,,,5.570000171661377,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,532007.0,False
LPSN,LPSN,,,0.8899999856948853,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,2240860.0,False
GSIT,GSIT,,,2.930000066757202,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,183610.0,False
STKS,STKS,,,2.7200000286102295,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,65778.8,False
THCH,THCH,,,2.5299999713897705,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,26709.4,False
ORGN,ORGN,,,0.5249000191688538,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,786400.2,False
TLSIW,TLSIW,,,1.559999942779541,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,424.4,False
SGA,SGA,,,12.069999694824219,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,16720.0,False
OKYO,OKYO,,,2.25,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,68270.4,False
OCG,OCG,,,3.6700000762939453,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,176099.3,False
MNY,MNY,,,1.6799999475479126,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,141821.0,False
MIND,MIND,,,9.069999694824219,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,198730.0,False
GAME,GAME,,,0.7294999957084656,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,2657484.4,False
LUNG,LUNG,,,1.7400000095367432,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,655166.4,False
WYHG,WYHG,,,1.377500057220459,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,448981.4,False
BRAG,BRAG,,,2.634999990463257,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,49837.0,False
VTSI,VTSI,,,5.789999961853027,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,43493.7,False
CELU,CELU,,,2.359999895095825,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,154527.2,False
ODYS,ODYS,,,3.7850000858306885,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,3930.0,False
IZEA,IZEA,,,3.619999885559082,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,93205.2,False
SELF,SELF,,,5.119999885559082,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,31740.0,False
BIRD,BIRD,,,6.505000114440918,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,43169.5,False
MDAI,MDAI,,,1.8300000429153442,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,317342.2,False
LIVE,LIVE,,,15.710000038146973,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,18770.0,False
MFI,MFI,,,29.030000686645508,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,18687.5,False
WKEY,WKEY,,,5.159999847412109,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,44837.3,False
AGH,AGH,,,3.200000047683716,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,281407.5,False
PSTV,PSTV,,,0.44999998807907104,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,5294160.0,False
OTLK,OTLK,,,0.8881999850273132,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,12904472.1,False
AGAE,AGAE,,,1.0199999809265137,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,38182.9,False
LGCL,LGCL,,,0.4797999858856201,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,241600.7,False
HYPD,HYPD,,,6.139999866485596,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,417128.2,False
MDBH,MDBH,,,3.4827001094818115,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,20856.6,False
SNAL,SNAL,,,0.8881999850273132,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,49461.9,False
FAT,FAT,,,1.8300000429153442,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,38073.8,False
SIDU,SIDU,,,1.1799999475479126,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,687681.9,False
MEIP,MEIP,,,4.269999980926514,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,390660.0,False
RAY,RAY,,,0.6488000154495239,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,15318370.3,False
VEEA,VEEA,,,0.5418000221252441,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,197291.6,False
MIRA,MIRA,,,1.3799999952316284,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,170367.9,False
ENLV,ENLV,,,1.0700000524520874,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,450564.9,False
OMH,OMH,,,1.0800000429153442,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,24058.0,False
FLUX,FLUX,,,1.4900000095367432,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,197729.1,False
TLF,TLF,,,3.049999952316284,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,23960.0,False
RNWWW,RNWWW,,,0.06800000369548798,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,890.0,False
CREX,CREX,,,2.3299999237060547,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,57740.0,False
SEGG,SEGG,,,6.150000095367432,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,210127.4,False
MNDO,MNDO,,,1.1799999475479126,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,33040.0,False
YYAI,YYAI,,,1.590000033378601,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,4112655.2,False
GTEC,GTEC,,,1.325700044631958,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,92864.6,False
JL,JL,,,5.764999866485596,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,12367.6,False
VSTD,VSTD,,,1.4299999475479126,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,320051.8,False
EHLD,EHLD,,,7.170000076293945,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,4995.6,False
TAOX,TAOX,,,5.789999961853027,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,212394.2,False
SPCB,SPCB,,,9.109999656677246,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,77060.0,False
LRE,LRE,,,1.4500000476837158,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,144339.6,False
GDHG,GDHG,,,7.800000190734863,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,57313.8,False
COSM,COSM,,,0.6370000243186951,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,182210.0,False
JBDI,JBDI,,,0.9700999855995178,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,19832.8,False
LSTA,LSTA,,,2.109999895095825,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,26840.0,False
IMNN,IMNN,,,5.71999979019165,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,59090.0,False
SLNH,SLNH,,,0.46000000834465027,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,692040.0,False
BNC,BNC,,,17.06999969482422,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,242702.5,False
LEDS,LEDS,,,1.659999966621399,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,18250.0,False
FAAS,FAAS,,,0.22429999709129333,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,3371065.9,False
GLE,GLE,,,0.7432000041007996,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,399614.2,False
ATON,ATON,,,5.449999809265137,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,76458.7,False
HCTI,HCTI,,,2.0799999237060547,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,498676.6,False
AMST,AMST,,,2.6500000953674316,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,11463.9,False
BIVI,BIVI,,,1.590000033378601,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,275459.8,False
MRM,MRM,,,1.440000057220459,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,2660393.8,False
XAIR,XAIR,,,2.1700000762939453,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,117803.8,False
TNON,TNON,,,1.149999976158142,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,318927.9,False
ZKIN,ZKIN,,,1.8700000047683716,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,22779.7,False
VS,VS,,,1.9556000232696533,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,276642.8,False
JZXN,JZXN,,,0.8379999995231628,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,211671.8,False
AMPGW,AMPGW,,,0.4399999976158142,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,7990.8,False
SDOT,SDOT,,,0.9110999703407288,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,124465.1,False
FRSX,FRSX,,,2.4200000762939453,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,51265.4,False
OST,OST,,,1.6399999856948853,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,104288.3,False
YHC,YHC,,,0.8100000023841858,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,441034.9,False
FBGL,FBGL,,,0.5690000057220459,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,965579.3,False
SKK,SKK,,,0.40869998931884766,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,339839.6,False
GSIW,GSIW,,,0.10010000318288803,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,16879995.0,False
NAMMW,NAMMW,,,0.13529999554157257,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,8554.2,False
OP,OP,,,1.0800000429153442,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,974812.1,False
CLRO,CLRO,,,4.150000095367432,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,7890.0,False
NLSP,NLSP,,,1.9900000095367432,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,221182.0,False
MEGL,MEGL,,,1.3700000047683716,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,43458.1,False
BIAF,BIAF,,,0.23919999599456787,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,273749.9,False
ASTI,ASTI,,,1.9199999570846558,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,1833695.4,False
GV,GV,,,1.4800000190734863,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,68968.5,False
NCNA,NCNA,,,2.859999895095825,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,289129.4,False
EDBL,EDBL,,,1.850000023841858,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,474005.0,False
APVO,APVO,,,1.6299999952316284,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,163370.8,False
UBXG,UBXG,,,2.7846999168395996,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,367496.0,False
GIPR,GIPR,,,0.9300000071525574,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,60452.4,False
PRSO,PRSO,,,0.8199999928474426,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,74050.0,False
XPON,XPON,,,1.2699999809265137,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,2208254.8,False
GCTK,GCTK,,,4.869999885559082,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,938188.3,False
NAOV,NAOV,,,5.210000038146973,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,201940.0,False
SGBX,SGBX,,,0.13359999656677246,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,15015845.7,False
RKDA,RKDA,,,3.0,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,11878.8,False
EJH,EJH,,,1.059999942779541,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,348735.2,False
DRMA,DRMA,,,5.5,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,22589.9,False
IVF,IVF,,,0.843500018119812,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,306463.7,False
JAGX,JAGX,,,1.649999976158142,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,157883.8,False
CNSP,CNSP,,,6.150000095367432,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,108094.0,False
FRGT,FRGT,,,1.2799999713897705,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,218572.1,False
TWG,TWG,,,5.559999942779541,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,59814.2,False
AGRI,AGRI,,,2.5399999618530273,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,1093988.1,False
HAO,HAO,,,1.1299999952316284,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,63408.8,False
VMAR,VMAR,,,1.350000023841858,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,436253.5,False
SCNI,SCNI,,,1.559999942779541,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,158351.8,False
SMX,SMX,,,1.5099999904632568,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,11217256.7,False
ZNB,ZNB,,,1.2999999523162842,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,21017571.2,False
SEATW,SEATW,,,0.12309999763965607,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,2577.9,False
WLDS,WLDS,,,1.090000033378601,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,127956.1,False
CHSN,CHSN,,,2.049999952316284,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,382308.6,False
BINI,BINI,,,0.20000000298023224,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,30697890.0,False
VSSYW,VSSYW,,,0.05999999865889549,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,6510.0,False
NLSPW,NLSPW,,,0.0142000000923872,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,10035.9,False
BEAGU,BEAGU,,,10.649999618530273,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,270.0,False
CUBWU,CUBWU,,,10.649999618530273,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,15.033333333333333,False
FACT,FACT,,,10.279999732971191,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,11910.0,False
HSPTU,HSPTU,,,10.370100021362305,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,163.7,False
IROHU,IROHU,,,10.199999809265137,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,40.0,False
MBAV,MBAV,,,10.524999618530273,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,95210.5,False
NETDU,NETDU,,,11.3100004196167,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,16.666666666666668,False
NEXM,NEXM,,,5.360000133514404,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,66480.0,False
OACCU,OACCU,,,10.564000129699707,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,220.0,False
PCSC,PCSC,,,10.550000190734863,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,2930.3,False
PLMK,PLMK,,,10.279999732971191,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,650.0,False
RANG,RANG,,,10.25,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,150.0,False
TAVI,TAVI,,,10.279999732971191,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,1650.1,False
TVA,TVA,,,10.119999885559082,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,46288.8,False
WENNU,WENNU,,,10.489999771118164,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,6185.1,False
WLACU,WLACU,,,10.399999618530273,Unknown,Unknown,Sell,-2,NEUTRAL,,,,,NEUTRAL,,,,106.6,False
RYN,RYN,,,26.299999237060547,Real Estate,Timber REITs,Sell,-2,SELL,,,,,SELL,,,,917730.0,False
GCMG,GCMG,,,12.720000267028809,Unknown,Unknown,Sell,-2,SELL,,,,,SELL,,,,415761.5,False
AMPH,AMPH,,,29.190000534057617,Unknown,Unknown,Sell,-2,SELL,,,,,SELL,,,,423803.0,False
PRTA,PRTA,,,8.210000038146973,Unknown,Unknown,Sell,-2,SELL,,,,,SELL,,,,1121069.1,False
SFD,SFD,,,24.239999771118164,Consumer Staples,Packaged Foods & Meats,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,1078582.6,False
STRF,STRF,,,111.12999725341797,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,174678.0,False
PONY,PONY,,,13.619999885559082,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,3566575.4,False
AAPG,AAPG,,,38.58000183105469,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,11978.1,False
TACO,TACO,,,10.295000076293945,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,131412.8,False
MIMI,MIMI,,,6.429999828338623,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,751527.1,False
BMGL,BMGL,,,1.9299999475479126,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,81177.7,False
HKPD,HKPD,,,1.0399999618530273,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,15968044.7,False
CASK,CASK,,,0.40880000591278076,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,2344852.7,False
BRRWU,BRRWU,,,10.720000267028809,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,1135.0,False
CHAR,CHAR,,,10.300000190734863,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,3307.5,False
CRAQU,CRAQU,,,10.210000038146973,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,560.0,False
DAAQU,DAAQU,,,10.520000457763672,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,240.0,False
GSHR,GSHR,,,10.140000343322754,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,1280.0,False
LOKV,LOKV,,,10.15999984741211,Unknown,Unknown,Sell,-3,NEUTRAL,,,,,NEUTRAL,,,,48076.7,False
AAON,AAON,,,81.41000366210938,Industrials,Building Products,Sell,-3,SELL,,,,,SELL,,,,767990.0,False
ADC,ADC,,,72.0,Real Estate,Unknown,Sell,-3,SELL,,,,,SELL,,,,907120.0,False
APD,APD,,,289.9700012207031,Materials,Industrial Gases,Sell,-3,SELL,,,,,SELL,,,,625750.0,False
ALB,ALB,,,79.2699966430664,Materials,Specialty Chemicals,Sell,-3,SELL,,,,,SELL,,,,3132230.0,False
AAL,AAL,,,12.859999656677246,Industrials,Passenger Airlines,Sell,-3,SELL,,,,,SELL,,,,71066480.0,False
ADP,ADP,,,301.19000244140625,Industrials,Human Resource & Employment Services,Sell,-3,SELL,,,,,SELL,,,,1478730.0,False
AVT,AVT,,,53.540000915527344,Information Technology,Technology Distributors,Sell,-3,SELL,,,,,SELL,,,,1371000.0,False
TECH,TECH,,,52.91999816894531,Health Care,Life Sciences Tools & Services,Sell,-3,SELL,,,,,SELL,,,,2154830.0,False
BMY,BMY,,,46.689998626708984,Health Care,Health Care Distributors,Sell,-3,SELL,,,,,SELL,,,,9908790.0,False
CCCS,CCCS,,,9.65999984741211,Information Technology,Unknown,Sell,-3,SELL,,,,,SELL,,,,5240746.4,False
CERT,CERT,,,10.579999923706055,Health Care,Unknown,Sell,-3,SELL,,,,,SELL,,,,1099448.0,False
CLVT,CLVT,,,4.25,Industrials,Unknown,Sell,-3,SELL,,,,,SELL,,,,4064035.1,False
CBSH,CBSH,,,61.650001525878906,Financials,Regional Banks,Sell,-3,SELL,,,,,SELL,,,,972250.0,False
DLB,DLB,,,72.79000091552734,Information Technology,Unknown,Sell,-3,SELL,,,,,SELL,,,,518840.0,False
DOV,DOV,,,178.36000061035156,Industrials,Industrial Machinery & Supplies & Components,Sell,-3,SELL,,,,,SELL,,,,804610.0,False
EIX,EIX,,,54.66999816894531,Utilities,Electric Utilities,Sell,-3,SELL,,,,,SELL,,,,2876630.0,False
GTLB,GTLB,,,43.459999084472656,Information Technology,Unknown,Sell,-3,SELL,,,,,SELL,,,,6805780.9,False
GMED,GMED,,,60.290000915527344,Health Care,Health Care Equipment,Sell,-3,SELL,,,,,SELL,,,,946663.1,False
KHC,KHC,,,26.959999084472656,Consumer Staples,Packaged Foods & Meats,Sell,-3,SELL,,,,,SELL,,,,16395779.1,False
FWONK,FWONK,,,99.66999816894531,Communication Services,Unknown,Sell,-3,SELL,,,,,SELL,,,,978739.0,False
LINE,LINE,,,40.459999084472656,Real Estate,Industrial REITs,Sell,-3,SELL,,,,,SELL,,,,1052579.2,False
MANH,MANH,,,209.86000061035156,Information Technology,Unknown,Sell,-3,SELL,,,,,SELL,,,,467450.0,False
TAP,TAP,,,49.90999984741211,Consumer Staples,Brewers,Sell,-3,SELL,,,,,SELL,,,,2052510.0,False
NWSA,NWSA,,,29.299999237060547,Communication Services,Publishing,Sell,-3,SELL,,,,,SELL,,,,2790521.9,False
ONTO,ONTO,,,101.94999694824219,Information Technology,Semiconductor Materials & Equipment,Sell,-3,SELL,,,,,SELL,,,,883967.6,False
PCAR,PCAR,,,98.20999908447266,Industrials,Construction Machinery & Heavy Transportation Equipment,Sell,-3,SELL,,,,,SELL,,,,2234690.0,False
PAYC,PAYC,,,224.5,Information Technology,Application Software,Sell,-3,SELL,,,,,SELL,,,,620071.2,False
PEP,PEP,,,146.88999938964844,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,Sell,-3,SELL,,,,,SELL,,,,9126920.0,False
POST,POST,,,107.97000122070312,Consumer Staples,Packaged Foods & Meats,Sell,-3,SELL,,,,,SELL,,,,673760.0,False
REGN,REGN,,,567.219970703125,Health Care,Biotechnology,Sell,-3,SELL,,,,,SELL,,,,998270.0,False
ROK,ROK,,,341.8599853515625,Industrials,Electrical Components & Equipment,Sell,-3,SELL,,,,,SELL,,,,800880.0,False
SAIA,SAIA,,,297.20001220703125,Industrials,Unknown,Sell,-3,SELL,,,,,SELL,,,,567810.0,False
HSIC,HSIC,,,67.77999877929688,Health Care,Health Care Distributors,Sell,-3,SELL,,,,,SELL,,,,1468250.0,False
SOLV,SOLV,,,72.37999725341797,Health Care,Health Care Equipment,Sell,-3,SELL,,,,,SELL,,,,853191.0,False
SON,SON,,,45.5099983215332,Materials,Paper & Plastic Packaging Products & Materials,Sell,-3,SELL,,,,,SELL,,,,922900.0,False
TREX,TREX,,,62.2599983215332,Industrials,Building Products,Sell,-3,SELL,,,,,SELL,,,,1543260.0,False
TSN,TSN,,,56.18000030517578,Consumer Staples,Packaged Foods & Meats,Sell,-3,SELL,,,,,SELL,,,,2571760.0,False
WEN,WEN,,,10.170000076293945,Consumer Discretionary,Restaurants,Sell,-3,SELL,,,,,SELL,,,,5483530.0,False
WY,WY,,,25.549999237060547,Real Estate,Timber REITs,Sell,-3,SELL,,,,,SELL,,,,4076150.0,False
WTM,WTM,,,1800.510009765625,Financials,Unknown,Sell,-3,SELL,,,,,SELL,,,,26230.0,False
WH,WH,,,86.20999908447266,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Sell,-3,SELL,,,,,SELL,,,,701694.7,False
ZTS,ZTS,,,153.1999969482422,Health Care,Pharmaceuticals,Sell,-3,SELL,,,,,SELL,,,,2097862.5,False
GTM,GTM,,,10.119999885559082,Communication Services,Unknown,Sell,-3,SELL,,,,,SELL,,,,3278265.6,False
STRK,STRK,,,94.80000305175781,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,199473.6,False
KSPI,KSPI,,,91.08999633789062,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,250518.7,False
TTAN,TTAN,,,100.30999755859375,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,912065.5,False
NVMI,NVMI,,,250.94000244140625,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,545970.0,False
GDS,GDS,,,32.7599983215332,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,2142844.4,False
UFPI,UFPI,,,102.63999938964844,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,336950.0,False
CORZ,CORZ,,,13.619999885559082,Unknown,Unknown,Sell,-3,SELL,,,,,SELL,,,,11206684.4,False
